CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,LFOH,LFBC,WBLEFT,LRBC,LROH,RFOH,RFBC,WBRIGHT,RRBC,RROH,FRNTBUMP,REARBUMP,FRNTHOOD,FRNTWIND,FRNTPILL,BACKTRUNK,BACKLIGHT,BACKBPILL,SIDEDOOR,SIDEGLAZ,SIDEROOF,VERTROOF,VERTGLAZ,VERTDOOR,BACKPICKUP,PBED,CASEWGT,PSUSTRAT,VERSION
2402999,28,91,1-28-2024-091-04,4,1,887,887,887,887,887,887,887,887,887,887,29,887,113,89,84,887,887,887,887,887,887,887,887,887,887,887,63.8123320569811,3,9
2403000,28,92,1-28-2024-092-09,9,1,887,887,887,887,887,887,887,887,887,887,40,887,132,999,999,887,887,887,887,887,887,887,887,887,887,887,100.516200999149,3,9
2402978,60,33,1-60-2024-033-02,2,3,887,887,270,887,887,887,887,270,887,887,40,887,94,887,887,33,887,887,10,14,110,887,38,81,887,887,98.7373875661215,8,9
2402978,60,33,1-60-2024-033-02,2,5,887,887,286,887,887,887,887,286,887,887,48,887,122,887,887,887,887,164,14,16,102,887,39,94,887,887,98.7373875661215,8,9
2403001,60,34,1-60-2024-034-05,5,1,887,887,887,887,887,887,887,999,887,887,999,887,133,887,887,52,887,887,999,999,115,7,30,82,887,887,159.277487034842,8,9
2400157,73,5,1-73-2024-005-03,3,1,887,887,280,887,887,887,887,999,887,887,51,887,108,887,887,887,887,158,9,12,108,887,50,79,887,887,23.5881329232141,3,9
2400155,77,5,1-77-2024-005-04,4,2,887,887,282,887,887,887,887,887,887,887,42,887,139,887,887,10,50,145,15,15,104,5,34,82,887,887,1319.74978076648,9,9
2400158,73,6,1-73-2024-006-06,6,1,887,887,308,887,887,887,887,999,887,887,43,887,102,887,887,887,887,219,8,12,135,999,47,89,887,887,61.3505113045855,3,9
2400155,77,5,1-77-2024-005-04,4,3,887,887,289,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,10,12,116,6,35,84,887,887,1319.74978076648,9,9
2400159,73,7,1-73-2024-007-09,9,1,95,887,303,887,110,95,887,303,887,110,38,999,102,887,887,999,999,999,10,12,887,999,999,999,887,887,119.848974462893,3,9
2400156,77,6,1-77-2024-006-06,6,1,887,887,270,887,887,887,887,268,887,887,28,887,115,887,887,49,887,887,12,24,109,8,33,79,887,887,1192.83431401126,9,9
2400152,81,7,1-81-2024-007-02,2,2,93,48,274,44,887,93,43,274,44,887,999,44,123,97,145,70,118,144,13,12,104,8,33,85,887,887,23.5191438097523,8,9
2400161,62,8,1-62-2024-008-09,9,2,887,887,887,887,887,887,887,887,887,887,45,887,119,999,999,887,887,887,887,887,887,887,887,887,887,887,3480.57935768494,7,9
2400166,48,9,1-48-2024-009-01,1,1,887,887,887,887,887,887,887,999,887,887,46,887,131,999,999,887,887,887,17,15,113,887,887,887,887,887,73.4941053746274,12,9
2400152,81,7,1-81-2024-007-02,2,3,999,999,305,40,116,999,999,230,40,116,999,40,139,89,91,63,78,107,10,24,118,18,34,89,887,887,23.5191438097523,8,9
2400167,48,10,1-48-2024-010-04,4,1,887,887,261,887,887,887,887,887,887,887,52,887,113,887,887,887,887,141,12,11,97,887,35,85,887,887,482.621928241557,12,9
2400152,81,7,1-81-2024-007-02,2,4,70,35,280,45,107,70,35,280,53,112,45,45,126,99,135,60,108,142,7,10,113,30,32,84,887,887,23.5191438097523,8,9
2400168,48,11,1-48-2024-011-06,6,1,887,887,262,887,887,887,887,276,887,887,887,887,887,887,887,887,887,887,12,8,114,887,887,887,887,887,422.474337478436,12,9
2400169,48,12,1-48-2024-012-08,8,1,887,887,317,887,887,887,887,304,887,887,999,999,94,98,54,77,28,215,8,5,116,11,49,91,887,887,118.756702552873,12,9
2400175,79,9,1-79-2024-009-10,10,1,887,887,887,887,887,887,887,273,887,887,887,887,119,887,887,62,887,887,999,887,116,887,40,72,887,887,3746.9781522107,8,9
2400162,62,9,1-62-2024-009-03,3,1,887,887,367,887,887,887,887,364,887,887,56,887,140,999,999,887,887,887,13,15,146,887,887,887,887,167,398.472275456544,7,9
2400178,59,6,1-59-2024-006-08,8,1,887,887,999,887,887,999,887,999,887,887,999,887,999,887,887,887,887,887,887,887,887,887,887,887,887,999,157.411754942879,6,9
2400171,13,4,1-13-2024-004-06,6,1,887,887,280,887,887,887,887,280,887,887,40,44,109,90,887,50,77,887,10,11,113,5,34,80,887,887,2042.25670106002,7,9
2400178,59,6,1-59-2024-006-08,8,2,887,887,277,887,887,105,887,277,887,887,30,887,131,887,887,887,887,887,887,887,887,887,887,887,887,887,157.411754942879,6,9
2400170,13,3,1-13-2024-003-02,2,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,887,887,10.955434091132,7,9
2400170,13,3,1-13-2024-003-02,2,3,887,887,250,887,887,887,887,258,887,887,42,887,104,999,999,887,887,887,22,10,103,12,33,90,887,887,10.955434091132,7,9
2400179,59,7,1-59-2024-007-08,8,1,92,887,326,887,115,887,887,342,887,887,887,887,887,887,887,887,887,887,999,999,136,999,50,80,887,244,157.411754942879,6,9
2400180,59,8,1-59-2024-008-08,8,1,103,887,284,887,126,103,887,286,887,126,40,887,131,999,999,57,887,887,10,7,112,9,35,87,887,887,157.411754942879,6,9
2400165,18,6,1-18-2024-006-03,3,1,887,887,366,887,887,887,887,370,887,887,40,887,140,887,887,887,887,887,887,887,887,887,887,887,318,172,49.1587237763253,6,9
2400181,59,9,1-59-2024-009-08,8,1,887,887,263,887,887,887,887,263,887,887,887,40,887,887,887,999,999,999,887,887,887,887,887,887,887,887,157.411754942879,6,9
2400173,10,3,1-10-2024-003-09,9,1,999,999,999,999,999,999,999,999,999,999,999,999,116,999,999,999,999,169,999,999,107,999,37,88,887,887,11678.448289215,4,9
2402375,20,68,1-20-2024-068-03,3,1,887,887,266,887,887,887,887,266,887,887,887,887,94,887,887,121,887,887,8,11,108,7,34,80,887,887,46.8545499360671,11,9
2402375,20,68,1-20-2024-068-03,3,2,887,887,887,887,887,887,887,887,887,887,50,887,123,887,887,887,887,166,10,14,109,5,43,92,887,887,46.8545499360671,11,9
2402374,26,67,1-26-2024-067-04,4,2,887,887,887,887,887,887,887,887,887,887,999,999,139,999,999,49,999,999,887,887,109,887,39,80,887,887,551.702001236537,10,9
2402378,26,65,1-26-2024-065-07,7,2,887,887,887,887,887,887,887,887,887,887,38,887,115,82,77,55,887,887,887,887,114,887,33,79,887,887,1750.10319269405,10,9
2402373,26,66,1-26-2024-066-09,9,1,887,887,887,887,887,887,887,887,887,887,32,887,128,87,57,887,887,887,887,887,887,887,887,887,887,887,1299.91372162287,10,9
2402380,27,74,1-27-2024-074-06,6,1,887,887,375,887,887,887,887,375,887,887,20,887,131,999,999,887,887,887,887,887,887,887,887,887,887,195,78.7044382164163,3,9
2402382,27,76,1-27-2024-076-04,4,1,887,887,887,887,887,887,887,887,887,887,45,887,109,999,999,887,887,887,887,887,887,887,887,887,887,887,91.1489486547192,3,9
2400189,12,4,1-12-2024-004-02,2,1,887,887,887,887,887,887,887,887,887,887,44,887,121,999,999,887,887,887,887,887,887,5,34,79,887,887,221.517683883591,9,9
2400190,12,5,1-12-2024-005-07,7,1,887,887,285,887,887,887,887,285,887,887,40,887,140,999,999,887,887,887,13,21,114,887,887,887,887,887,1182.96683096922,9,9
2400191,12,6,1-12-2024-006-03,3,1,887,887,374,887,887,887,887,374,887,887,60,887,131,999,999,887,887,887,15,18,130,887,887,887,887,170,164.057323491007,9,9
2400185,17,5,1-17-2024-005-07,7,1,887,887,999,887,887,887,887,887,887,887,40,887,887,887,887,887,887,887,5,17,103,4,21,67,887,887,1237.21865149189,4,9
2400187,17,7,1-17-2024-007-03,3,1,887,887,887,887,887,887,887,887,887,887,41,887,887,887,887,887,887,887,887,887,887,9,25,70,887,887,94.6581928917778,4,9
2400184,33,1,1-33-2024-001-10,10,1,887,887,887,887,887,887,887,887,887,887,999,887,109,887,887,50,887,887,887,887,113,887,34,80,887,887,6973.09392875334,12,9
2400197,20,3,1-20-2024-003-08,8,1,887,887,270,887,887,887,887,281,887,887,32,40,129,90,82,76,887,887,12,24,120,5,37,74,887,887,77.6870340942263,11,9
2400198,20,4,1-20-2024-004-03,3,1,887,887,999,887,887,887,887,887,887,887,999,887,134,999,999,51,887,887,999,999,112,999,36,83,887,887,91.019415088757,11,9
2400200,19,5,1-19-2024-005-08,8,2,887,887,302,887,887,887,887,887,887,887,35,887,95,999,999,887,887,887,24,10,999,887,887,887,887,887,143.73874178702,9,9
2400201,19,6,1-19-2024-006-05,5,1,887,887,887,887,887,887,887,999,887,887,45,47,150,999,999,887,887,887,10,8,144,9,40,76,887,887,49.1552833588875,9,9
2402365,82,57,1-82-2024-057-03,3,2,887,887,887,887,887,887,887,887,887,887,887,887,150,887,887,55,887,887,999,999,112,999,35,80,887,887,157.899502135521,1,9
2402361,77,80,1-77-2024-080-03,3,1,887,887,887,887,887,887,887,887,887,887,40,887,153,887,887,69,887,887,887,887,129,887,29,81,887,887,253.416782188654,9,9
2402366,22,68,1-22-2024-068-08,8,1,887,887,264,887,887,887,887,264,887,887,48,49,126,999,999,999,999,177,9,8,121,887,887,887,887,887,27.70204742406,12,9
2402368,20,67,1-20-2024-067-03,3,1,887,887,887,887,887,887,887,887,887,887,43,887,125,887,887,887,887,164,887,887,101,887,39,86,887,887,46.8545499360671,11,9
2400176,82,6,1-82-2024-006-03,3,1,887,887,887,887,887,887,887,887,887,887,999,887,94,999,887,887,887,887,887,887,887,887,887,887,887,887,62.4070790931474,1,9
2400206,18,7,1-18-2024-007-06,6,1,887,887,346,887,887,887,887,371,887,887,62,887,136,887,887,887,887,887,887,887,887,887,887,887,304,172,248.39335062653,6,9
2400206,18,7,1-18-2024-007-06,6,2,887,887,303,887,887,887,887,887,887,887,887,887,106,887,887,887,887,887,12,17,114,887,887,887,887,887,248.39335062653,6,9
2400163,18,4,1-18-2024-004-07,7,2,887,887,887,887,887,887,887,887,887,887,42,887,114,887,887,887,887,887,887,887,887,887,887,887,887,887,1361.28415936014,6,9
2400210,24,2,1-24-2024-002-04,4,1,887,887,390,887,887,887,887,390,887,887,887,887,131,79,82,887,887,887,7,14,130,887,48,93,319,180,107.064222722261,1,9
2400210,24,2,1-24-2024-002-04,4,2,887,887,887,887,887,887,887,887,887,887,887,28,138,887,887,999,39,158,13,28,114,887,44,85,887,887,107.064222722261,1,9
2400211,24,3,1-24-2024-003-03,3,2,887,887,887,887,887,887,887,887,887,887,50,887,98,999,999,887,887,887,14,23,999,887,887,887,887,887,29.9215032432892,1,9
2400212,24,4,1-24-2024-004-04,4,1,887,887,887,887,887,887,887,887,887,887,56,887,100,56,60,887,887,887,11,22,999,887,887,887,887,887,107.064222722261,1,9
2400203,54,8,1-54-2024-008-08,8,1,887,887,999,887,887,887,887,999,887,887,887,887,887,887,887,887,887,887,999,999,133,887,887,887,887,999,161.994257211147,9,9
2400229,52,2,1-52-2024-002-03,3,2,887,887,887,887,887,887,887,887,887,887,41,887,102,887,887,887,887,887,887,887,887,887,887,887,887,887,28.0226584874927,12,9
2400207,67,3,1-67-2024-003-05,5,1,887,887,887,887,887,887,887,887,887,887,999,887,127,999,999,887,887,887,887,887,887,887,887,887,887,887,85.727763543455,7,9
2400207,67,3,1-67-2024-003-05,5,2,887,887,999,887,887,887,887,887,887,887,887,887,887,887,887,57,887,887,999,999,106,887,887,887,887,887,85.727763543455,7,9
2400227,32,6,1-32-2024-006-09,9,1,887,887,360,887,887,887,887,360,887,887,40,887,110,80,60,887,887,887,15,8,999,887,887,887,887,887,8239.41132850415,7,9
2400226,32,5,1-32-2024-005-02,2,1,887,887,999,887,887,887,887,999,887,887,887,887,132,887,887,887,887,199,999,999,134,887,46,95,887,887,18.5720544399223,7,9
2400226,32,5,1-32-2024-005-02,2,2,887,887,999,887,887,887,887,295,887,887,36,887,139,887,887,63,887,887,13,16,118,887,34,89,887,887,18.5720544399223,7,9
2400237,27,9,1-27-2024-009-03,3,2,887,887,887,887,887,887,887,887,887,887,49,887,111,999,999,887,887,887,887,887,887,887,887,887,887,887,11.8514312322575,3,9
2400233,69,6,1-69-2024-006-01,1,1,98,95,290,106,111,98,95,302,106,111,38,43,887,887,887,10,20,259,12,5,113,887,887,887,887,887,9.75568259696968,8,9
2400209,11,5,1-11-2024-005-07,7,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,111,887,887,887,887,887,657.057558003413,8,9
2400182,23,3,1-23-2024-003-02,2,1,887,887,999,887,887,887,887,887,887,887,999,999,999,999,999,999,999,999,999,999,999,887,887,999,887,887,62.9617318466021,5,9
2400182,23,3,1-23-2024-003-02,2,2,887,887,887,887,887,887,887,999,887,887,999,887,126,999,999,887,887,887,999,999,999,999,999,999,887,887,62.9617318466021,5,9
2400235,27,7,1-27-2024-007-06,6,1,887,887,250,887,887,887,887,887,887,887,999,887,104,999,999,887,887,887,12,10,103,887,887,887,887,887,61.805879129382,3,9
2400183,23,4,1-23-2024-004-03,3,1,887,887,999,887,887,887,887,999,887,887,887,887,125,887,887,887,887,887,999,999,101,887,39,86,887,887,558.578019018061,5,9
2400228,32,7,1-32-2024-007-02,2,1,887,887,999,887,887,887,887,999,887,887,999,887,999,999,999,887,887,887,999,999,999,887,887,887,887,999,18.5720544399223,7,9
2400228,32,7,1-32-2024-007-02,2,2,887,887,265,887,887,887,887,265,887,887,35,887,116,80,60,887,887,158,999,999,104,887,36,91,887,887,18.5720544399223,7,9
2400224,60,5,1-60-2024-005-03,3,1,999,999,287,887,887,887,887,287,887,887,48,999,142,68,68,999,999,999,999,999,999,999,999,999,887,887,272.233086345417,8,9
2400224,60,5,1-60-2024-005-03,3,2,887,887,887,887,887,887,887,887,887,887,75,887,141,887,887,887,887,197,999,999,142,887,44,76,887,887,272.233086345417,8,9
2400230,76,2,1-76-2024-002-07,7,1,887,887,272,887,887,887,887,887,887,887,43,887,121,999,999,887,887,887,14,17,116,887,887,887,887,887,988.157171960817,3,9
2400225,60,6,1-60-2024-006-03,3,1,92,887,261,887,83,92,887,261,887,83,887,887,106,887,887,887,887,144,11,16,105,887,37,88,887,887,272.233086345417,8,9
2400225,60,6,1-60-2024-006-03,3,2,100,887,887,887,116,100,887,887,887,116,53,43,122,887,887,887,887,191,887,887,114,887,43,87,887,887,272.233086345417,8,9
2400217,31,3,1-31-2024-003-04,4,1,887,887,887,887,887,887,887,887,887,887,42,887,122,887,887,887,887,887,887,887,887,887,887,887,887,887,222.052598299916,6,9
2400232,69,5,1-69-2024-005-06,6,1,97,887,887,887,887,887,887,887,887,887,52,887,141,887,887,999,887,220,999,999,133,887,43,92,887,887,276.608104427655,8,9
2400232,69,5,1-69-2024-005-06,6,2,77,999,276,999,100,887,887,887,887,887,999,999,125,999,999,47,999,999,999,999,102,887,37,78,887,887,276.608104427655,8,9
2400237,27,9,1-27-2024-009-03,3,1,887,887,887,887,887,887,887,279,887,887,887,887,887,887,887,887,887,887,11,23,102,887,887,887,887,887,11.8514312322575,3,9
2400183,23,4,1-23-2024-004-03,3,2,887,887,887,887,887,887,887,887,887,887,999,887,999,887,887,887,887,887,999,999,999,887,887,887,887,887,558.578019018061,5,9
2400236,27,8,1-27-2024-008-07,7,1,887,887,887,887,887,887,887,887,887,887,37,887,127,999,999,887,887,887,887,887,887,887,887,887,887,887,196.612062550326,3,9
2400234,27,6,1-27-2024-006-07,7,1,887,887,887,887,887,887,887,887,887,887,45,887,102,999,999,887,887,887,887,887,887,887,887,887,887,887,196.612062436637,3,9
2400239,57,6,1-57-2024-006-03,3,1,887,887,887,887,887,887,887,887,887,887,887,41,887,887,887,999,999,999,887,887,887,887,887,887,887,887,40.3695381904975,1,9
2400239,57,6,1-57-2024-006-03,3,2,887,887,887,887,887,887,887,887,887,887,38,887,109,999,999,887,887,887,887,887,887,887,887,887,887,887,40.3695381904975,1,9
2402384,60,26,1-60-2024-026-03,3,3,887,887,289,887,887,887,887,289,887,887,999,999,126,887,887,887,887,208,10,14,115,887,43,91,887,887,267.027731709782,8,9
2402385,28,71,1-28-2024-071-10,10,1,887,887,887,887,887,887,887,887,887,887,999,887,89,999,999,887,887,887,887,887,887,887,887,887,887,887,80.5683609045318,3,9
2402304,30,78,1-30-2024-078-NM1,21,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,42.5560416047343,10,9
2402335,11,62,1-11-2024-062-09,9,2,887,887,303,887,887,887,887,303,887,887,999,999,887,887,887,999,999,999,887,887,887,887,887,887,887,887,1226.69659083428,8,9
2402362,11,63,1-11-2024-063-03,3,1,887,887,264,887,887,887,887,264,887,887,46,50,887,887,887,887,887,887,12,2,109,5,36,86,887,887,121.430533867844,8,9
2402376,15,92,1-15-2024-092-NM2,22,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,172.627983004139,1,9
2403007,22,86,1-22-2024-086-06,6,1,887,887,887,887,887,887,887,277,887,887,887,887,887,887,887,887,887,887,12,16,97,887,887,887,887,887,25.2675524846257,12,9
2403012,82,75,1-82-2024-075-02,2,1,887,887,999,887,887,887,887,999,887,887,999,999,887,887,887,887,887,887,999,999,999,999,999,999,887,170,23.9814262485552,1,9
2403003,26,86,1-26-2024-086-NM1,21,2,887,887,280,887,887,887,887,887,887,887,999,887,139,77,53,49,887,887,12,14,109,887,39,80,887,887,25.7030205312635,10,9
2403367,28,99,1-28-2024-099-07,7,2,887,887,382,887,887,887,887,382,887,887,999,887,887,887,887,887,887,887,999,999,999,887,887,887,330,204,289.108417871641,3,9
2403371,32,118,1-32-2024-118-03,3,3,887,887,999,887,887,887,887,887,887,887,887,999,111,999,999,999,999,150,887,887,114,887,31,93,887,887,399.455115208221,7,9
2403372,66,70,1-66-2024-070-08,8,1,887,887,999,887,887,887,887,365,887,887,54,887,136,999,999,887,887,887,10,25,132,887,887,887,294,172,134.761595455619,6,9
2403358,14,55,1-14-2024-055-03,3,2,887,887,320,887,887,887,887,320,887,887,887,48,887,887,887,887,887,887,887,887,887,887,887,887,245,190,351.984208481669,8,9
2403368,28,100,1-28-2024-100-04,4,1,887,887,391,887,887,887,887,391,887,887,34,887,130,85,66,887,887,887,887,887,887,887,887,887,887,203,96.1935972000564,3,9
2403358,14,55,1-14-2024-055-03,3,3,887,887,887,887,887,887,887,887,887,887,28,32,139,999,999,55,999,49,887,887,887,887,887,887,887,887,351.984208481669,8,9
2403373,66,71,1-66-2024-071-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,133,887,887,887,887,887,10,887,127,12,40,91,887,887,175.05990703597,6,9
2403358,14,55,1-14-2024-055-03,3,4,887,887,887,887,887,887,887,887,887,887,32,38,122,999,999,999,999,174,887,887,887,887,887,887,887,887,351.984208481669,8,9
2403358,14,55,1-14-2024-055-03,3,5,887,887,367,887,887,887,887,367,887,887,40,887,130,999,999,887,887,887,887,887,887,887,887,887,321,173,351.984208481669,8,9
2403365,31,70,1-31-2024-070-09,9,1,887,887,267,887,887,887,887,999,887,887,40,887,125,887,887,65,887,887,11,19,115,8,40,73,887,887,161.39423315543,6,9
2403378,16,98,1-16-2024-098-NM1,21,1,887,887,887,887,887,887,887,887,887,887,50,887,112,79,66,887,887,887,887,887,887,887,887,887,887,887,23.4984908001716,5,9
2403687,12,64,1-12-2024-064-04,4,2,887,887,369,887,887,887,887,369,887,887,45,887,133,999,999,887,887,887,887,887,887,887,887,887,887,180,633.331791547114,9,9
2403690,19,45,1-19-2024-045-05,5,2,887,887,887,887,887,887,887,280,887,887,30,887,118,999,999,887,887,887,14,24,119,887,887,887,887,887,56.3872673113555,9,9
2403691,19,46,1-19-2024-046-01,1,1,887,887,887,887,887,887,887,270,887,887,43,887,109,999,999,887,887,887,999,999,113,999,34,80,887,887,60.355934082264,9,9
2403692,17,113,1-17-2024-113-08,8,1,887,887,887,887,887,887,887,887,887,887,44,887,99,887,887,887,887,887,887,887,887,887,887,887,887,887,129.915935315377,4,9
2403697,33,63,1-33-2024-063-01,1,1,887,887,887,887,887,887,887,887,887,887,50,887,109,887,887,51,887,887,999,999,116,887,33,80,887,887,35.1791324819626,12,9
2403692,17,113,1-17-2024-113-08,8,2,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,999,999,109,887,887,887,887,887,129.915935315377,4,9
2403694,17,115,1-17-2024-115-06,6,1,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,887,5,40,79,887,887,499.364284240013,4,9
2403697,33,63,1-33-2024-063-01,1,2,887,887,887,887,887,887,887,887,887,887,887,62,153,887,887,63,999,999,887,887,115,887,26,48,887,887,35.1791324819626,12,9
2403693,17,114,1-17-2024-114-07,7,1,887,887,262,887,887,887,887,887,887,887,43,887,122,887,887,887,887,887,12,14,97,887,887,887,887,887,1761.97755269954,4,9
2403695,17,116,1-17-2024-116-02,2,1,887,887,269,887,887,887,887,887,887,887,37,887,115,887,887,887,887,887,10,13,102,887,887,887,887,887,95.1292066667208,4,9
2403701,20,98,1-20-2024-098-03,3,1,887,887,887,887,887,887,887,999,887,887,999,887,131,887,887,49,887,887,999,999,109,887,32,82,887,887,186.446044786686,11,9
2400238,57,5,1-57-2024-005-06,6,1,887,887,887,887,887,887,887,887,887,887,48,38,122,99,999,887,887,887,887,887,887,887,887,887,887,887,125.615334188791,1,9
2400240,26,3,1-26-2024-003-06,6,1,887,887,887,887,887,887,887,887,887,887,22,887,122,999,999,887,887,887,887,887,887,887,887,887,887,887,855.626158255573,10,9
2400241,26,4,1-26-2024-004-06,6,1,887,887,999,887,887,887,887,999,887,887,887,887,121,887,887,887,887,184,999,999,105,887,37,94,887,887,855.626158255573,10,9
2400248,22,4,1-22-2024-004-NM2,22,1,887,887,887,887,887,887,887,887,887,887,999,887,999,999,887,887,887,887,887,887,887,887,887,887,887,887,105.99041920132,12,9
2400241,26,4,1-26-2024-004-06,6,2,887,887,887,887,887,887,887,887,887,887,999,887,153,999,999,63,887,887,887,887,117,887,29,81,887,887,855.626158255573,10,9
2400249,22,5,1-22-2024-005-04,4,1,887,887,887,887,887,887,887,887,887,887,999,887,114,999,999,887,887,170,887,887,107,887,38,89,887,887,191.581178145966,12,9
2400250,22,6,1-22-2024-006-03,3,1,887,887,353,887,887,887,887,365,887,887,50,887,137,74,70,887,887,887,887,887,137,887,45,97,307,171,42.1405403497324,12,9
2400250,22,6,1-22-2024-006-03,3,2,887,887,271,887,887,887,887,271,887,887,53,887,126,887,887,887,887,165,15,13,105,887,38,89,887,887,42.1405403497324,12,9
