CASEID,PSU,CASENO,CASENUMBER,CATEGORY,JKWGT1,JKWGT2,JKWGT3,JKWGT4,JKWGT5,JKWGT6,JKWGT7,JKWGT8,JKWGT9,JKWGT10,JKWGT11,JKWGT12,JKWGT13,JKWGT14,JKWGT15,JKWGT16,JKWGT17,JKWGT18,JKWGT19,JKWGT20,JKWGT21,JKWGT22,JKWGT23,JKWGT24,JKWGT25,JKWGT26,JKWGT27,JKWGT28,JKWGT29,JKWGT30,JKWGT31,JKWGT32,JKWGT33,JKWGT34,JKWGT35,JKWGT36,JKWGT37,JKWGT38,JKWGT39,JKWGT40,CASEWGT,PSUSTRAT,VERSION
2402821,33,46,1-33-2024-046-09,9,130.72452611,130.88596471,130.89803644,130.71219001,130.45776256,131.17110264,131.76898472,129.84274069,132.25086264,129.33105387,130.41303352,131.22566012,130.99618691,130.61867859,131.72635174,129.85771753,134.39181479,127.39891321,131.05431944,130.53732409,130.11295398,131.31750158,131.0896259,130.53971838,130.04301686,131.72862902,130.86027954,130.75199912,136.81396622,125.63413169,104.74624658,197.201732,138.29198028,123.59857345,130.53589602,131.08542631,138.98445354,122.70382807,0,265.3352268,130.804564789054,12,9
2402823,30,97,1-30-2024-097-03,3,162.67456065,165.1400536,162.9709409,164.83410136,163.89329489,163.90737972,163.8835597,163.90936658,163.88222147,163.91177445,163.62512467,164.17275955,163.54931758,164.1326814,163.87920763,163.91433224,164.06964418,163.74081065,157.36934847,170.99277299,165.70099328,162.13802025,167.94179566,160.0469192,164.90317141,162.90535195,165.82026228,162.02448874,163.95123081,163.84393724,165.85379551,160.70510459,0,330.10335421,164.28247662,163.52073287,163.94398414,163.84754104,163.89129831,163.90215485,163.896934321295,10,9
2405439,82,158,1-82-2024-158-05,5,47.634863519,0,23.852504701,24.111748998,24.001623949,23.961262513,23.981426249,23.981426249,23.981426249,23.981426249,23.955005099,24.007905745,23.626552626,24.347122922,23.981426249,23.981426249,23.981426249,23.981426249,23.019644349,25.027080683,24.22629301,23.741459928,24.558089222,23.431223865,24.139049606,23.825848038,24.244882945,23.7236337,23.981426249,23.981426249,23.981426249,23.981426249,23.801223771,24.16437822,24.057720881,23.905613996,23.981426249,23.981426249,23.981426249,23.981426249,23.9814262485552,1,9
2405440,82,159,1-82-2024-159-06,6,925.78990088,0,463.57659772,468.61504508,466.47475012,465.69032024,466.08220513,466.08220513,466.08220513,466.08220513,465.56870657,466.59683766,459.18518913,473.18956857,466.08220513,466.08220513,466.08220513,466.08220513,447.38984613,486.40463799,470.84122316,461.4184278,477.28972663,455.3889487,469.14563601,463.05852193,471.20252102,461.0719727,466.08220513,466.08220513,466.08220513,466.08220513,462.57994604,469.637901,467.56500144,464.60878392,466.08220513,466.08220513,466.08220513,466.08220513,466.08220512632,1,9
2405442,17,178,1-17-2024-178-08,8,96.092651022,100.11444057,97.582355611,98.642943148,96.37008094,99.752775859,98.109783169,98.109783169,98.109783169,98.109783169,0,197.05830675,98.613568016,97.62569979,98.109783169,98.109783169,98.109783169,98.109783169,91.800147153,104.97189386,98.832104148,97.393703458,98.583966333,97.518314249,91.283147868,106.64453411,100.99644883,95.366184652,98.109783169,98.109783169,98.109783169,98.109783169,97.372561547,98.858253175,98.421910135,97.799629652,98.109783169,98.109783169,98.109783169,98.109783169,98.1097831692489,4,9
2402824,30,98,1-30-2024-098-07,7,1818.1379534,1842.9580967,1820.0949573,1840.9443175,1831.0072219,1829.9442092,1829.8662144,1831.0503831,1830.499611,1830.416978,1829.9143919,1831.0515288,1804.804196,1856.9912594,1829.744218,1831.2260482,1831.2264614,1829.7548796,1743.5159516,1925.6698299,1807.4133687,1845.1184836,1880.5865821,1783.8175173,1840.045556,1821.2826078,1850.6186111,1810.6388094,1830.9152822,1830.0122603,1830.202345,1830.7368739,0,3691.4985712,1835.0739993,1825.9257596,1830.204159,1830.7077389,1829.8982395,1831.0288951,1830.45824632304,10,9
2405445,24,149,1-24-2024-149-02,2,24.106123035,24.440389154,0,48.808015392,24.29254782,24.251697162,24.272105303,24.272105303,24.272105303,24.272105303,24.245363902,24.298905758,23.912930254,24.642234589,24.272105303,24.272105303,24.272105303,24.272105303,23.298665637,25.330434123,24.519940096,24.029230349,24.855758013,23.715233912,24.431639214,24.114641327,24.53875536,24.011188049,24.272105303,24.272105303,24.272105303,24.272105303,24.08971859,24.457274837,24.349324703,24.195374129,24.272105303,24.272105303,24.272105303,24.272105303,24.2721053029394,1,9
2400770,17,24,1-17-2024-024-09,9,306.96806681,315.8627204,309.94563646,312.8694867,304.60770436,317.92822865,311.47949079,311.31730547,311.36792337,311.42647698,0,631.27486216,313.74208088,309.52675446,311.45323219,311.34247629,311.74892374,311.0667998,280.68949115,347.73383962,360.26540476,275.30864031,325.33632984,298.87114623,285.34710718,350.84420326,302.97763198,320.16401122,312.24888297,310.64567908,317.30267233,300.55609561,326.74931635,296.48825055,311.74740066,311.08044965,311.77841498,311.00739776,311.05800547,311.75564821,311.398354328333,4,9
2405448,60,86,1-60-2024-086-NM1,21,42.670883208,43.783377057,42.990936329,43.458189359,42.513164357,43.847579979,43.223300105,43.223300105,43.223300105,43.223300105,42.738481913,43.770339404,47.094676031,40.209058144,43.223300105,43.223300105,43.223300105,43.223300105,40.148374517,46.598776468,50.72826972,38.310023678,44.947132382,41.695480504,42.587596991,44.101225184,0,83.817731905,43.223300105,43.223300105,43.223300105,43.223300105,42.898509341,43.553046463,43.360810933,43.0866587,43.223300105,43.223300105,43.223300105,43.223300105,43.22330010499,8,9
2400772,81,18,1-81-2024-018-03,3,544.97243429,564.42541995,551.54217071,557.84766026,552.66368104,556.53022138,554.63074434,554.7180825,554.6262154,554.72623148,554.19139964,555.14457057,520.43613797,593.9045104,554.61601564,554.73488778,555.26050963,554.14763907,590.70552025,516.7201948,567.67830515,542.63680914,576.99205897,534.42022441,1150.3155352,0,572.89322075,538.01889824,554.85976352,554.49665016,561.29860875,543.87390621,550.83583127,558.58400132,555.98079793,553.40283037,554.83523864,554.50884647,554.65693412,554.69367588,554.676008048992,8,9
2405451,11,162,1-11-2024-162-05,5,30.919254515,32.832942146,31.709882042,32.054525349,31.700448707,32.042581994,31.881272306,31.881272306,31.881272306,31.881272306,32.577358695,31.173133375,32.113224168,31.634202502,31.881272306,31.881272306,31.881272306,31.881272306,27.616031657,37.371136442,32.395626068,31.38279341,0,62.444873853,30.166907645,33.960426969,32.80099724,30.962160083,31.881272306,31.881272306,31.881272306,31.881272306,31.641708395,32.124491435,31.982699548,31.780486345,31.881272306,31.881272306,31.881272306,31.881272306,31.8812723055547,8,9
2400775,21,18,1-21-2024-018-03,3,143.04664145,145.21465399,143.30726118,144.9456172,144.11832617,144.13071155,144.1097656,144.13245868,144.10858884,144.13457603,143.88251272,144.36407129,143.81585232,144.32882887,144.10593864,144.1368252,144.27339758,143.9842403,138.38154335,150.3611984,145.70791203,142.57483872,147.67834462,140.73604486,145.00635342,143.24958604,145.81279033,142.47500565,144.16927167,144.07492389,145.84227752,141.3148152,143.12373293,145.13694078,288.92110033,0,144.16289937,144.07809286,144.11657049,144.12611711,144.121526471186,11,9
2400786,26,17,1-26-2024-017-03,3,378.23446283,383.9669781,378.92357627,383.25560885,381.06814064,381.10088924,381.04550534,381.10550889,381.04239384,381.11110745,380.44461831,381.71792363,380.26835932,381.62473796,381.03538635,381.11705455,381.4781702,380.71359966,365.89931915,397.57513025,385.27121839,376.98695327,390.48130583,372.12493625,383.41620354,378.77107547,385.54853064,376.72298128,381.20284737,380.95337921,385.62649871,373.65528245,756.87660603,0,381.97302668,380.20189704,381.18599815,380.96175839,381.06349839,381.08874092,381.076602666498,10,9
2405454,11,165,1-11-2024-165-NM1,21,36.632886732,37.587960967,36.907651837,37.308787835,36.497485344,37.643079075,37.107135776,37.107135776,37.107135776,37.107135776,36.690920114,37.576768162,40.430705975,34.519413751,37.107135776,37.107135776,37.107135776,37.107135776,34.467316952,40.004976973,43.550140494,32.889095621,0,71.591010061,36.561385644,37.860833089,38.383713927,35.978696105,37.107135776,37.107135776,37.107135776,37.107135776,36.828303412,37.390222511,37.225188608,36.989829344,37.107135776,37.107135776,37.107135776,37.107135776,37.1071357763572,8,9
2400789,21,19,1-21-2024-019-03,3,143.04664145,145.21465399,143.30726118,144.9456172,144.11832617,144.13071155,144.1097656,144.13245868,144.10858884,144.13457603,143.88251272,144.36407129,143.81585232,144.32882887,144.10593864,144.1368252,144.27339758,143.9842403,138.38154335,150.3611984,145.70791203,142.57483872,147.67834462,140.73604486,145.00635342,143.24958604,145.81279033,142.47500565,144.16927167,144.07492389,145.84227752,141.3148152,143.12373293,145.13694078,288.92110033,0,144.16289937,144.07809286,144.11657049,144.12611711,144.121526471186,11,9
2405457,25,145,1-25-2024-145-06,6,65.996824756,66.654489928,65.965054227,66.682004684,0,130.38220228,66.321591915,66.321591915,66.321591915,66.321591915,66.51111094,66.105236248,67.423191859,65.328804522,66.321591915,66.321591915,66.321591915,66.321591915,53.640680802,87.139704285,66.941807741,65.710194046,68.967451288,63.919416913,67.275154094,65.282697408,68.54161107,64.294061806,66.321591915,66.321591915,66.321591915,66.321591915,65.823234769,66.827552898,66.532587767,66.111930102,66.321591915,66.321591915,66.321591915,66.321591915,66.3215919150693,2,9
2403161,81,69,1-81-2024-069-07,7,4297.8473155,4307.9813783,4278.1851251,4327.1921409,4302.5887187,4302.4555886,4301.1527436,4303.9361659,4302.6415602,4302.4473291,4438.5989056,4170.8708996,4298.8455993,4310.8411169,4300.8659874,4304.3490718,4304.3500429,4300.891048,4319.6881661,4279.6714405,5112.1184287,3726.1142263,4674.017992,4001.5433223,8462.8646133,0,4209.5886789,4386.544392,4303.6186072,4301.4960286,4301.9428281,4303.1992536,4267.2807983,4338.4863555,4313.3937905,4291.8905922,4301.947092,4303.130771,4301.2280194,4303.8856577,4302.54433146256,8,9
2403162,81,70,1-81-2024-070-03,3,372.87724188,386.18722818,377.37234115,381.68663928,378.13969314,380.78523043,379.48558348,379.54534139,379.48248472,379.55091703,379.18497811,379.83715009,356.08918817,406.35720606,379.47550591,379.55683978,379.9164771,379.15503656,404.16841531,353.54669142,388.41289463,371.27917671,394.78548638,365.65728235,787.06088063,0,391.98100785,368.11954189,379.64228139,379.3938345,384.04782321,372.12561465,376.88905451,382.19045343,380.40930774,378.64542875,379.62550115,379.40217937,379.50350287,379.52864207,379.516553503678,8,9
2403163,81,71,1-81-2024-071-03,3,372.87724188,386.18722818,377.37234115,381.68663928,378.13969314,380.78523043,379.48558348,379.54534139,379.48248472,379.55091703,379.18497811,379.83715009,356.08918817,406.35720606,379.47550591,379.55683978,379.9164771,379.15503656,404.16841531,353.54669142,388.41289463,371.27917671,394.78548638,365.65728235,787.06088063,0,391.98100785,368.11954189,379.64228139,379.3938345,384.04782321,372.12561465,376.88905451,382.19045343,380.40930774,378.64542875,379.62550115,379.40217937,379.50350287,379.52864207,379.516553503678,8,9
2403165,59,98,1-59-2024-098-03,3,40.264509071,40.315721752,40.278554669,40.301020749,40.25485389,40.326126278,40.43116838,40.141540139,40.105740406,40.475086306,40.267198742,40.312944089,40.808071722,39.741578372,80.238368699,0,42.480847188,38.30483217,40.301316445,40.277755103,40.321422163,40.260126935,40.314559139,40.267071022,40.272309535,40.30739027,40.319505909,40.26216695,40.47258944,40.108682813,32.182408533,55.540403937,40.313642455,40.266326648,40.256355522,40.324651023,41.45267595,39.123537007,40.472768632,40.101325316,40.2896520955836,6,9
2402229,27,71,1-27-2024-071-04,4,47.507487309,47.526833768,47.508100978,47.526122978,47.507974938,47.525494011,47.911570752,47.124883689,0,94.288352693,47.522566413,47.511395903,47.541930387,47.494612974,46.598246905,48.4587131,48.283047958,46.705313437,47.918740259,47.014310346,47.524382599,47.509736959,47.529989046,47.504560415,47.518726823,47.515183501,47.539849249,47.496154519,48.211463223,46.866798801,47.948791449,47.021905575,47.533189154,47.501697376,47.514957718,47.518959183,47.765788131,47.305470035,48.070001385,46.945592999,47.5169504868394,3,9
2402230,27,72,1-27-2024-072-03,3,39.277202985,39.327159905,39.290904178,39.312819379,39.267784554,39.337309308,39.439775724,39.157249314,0,78.965233521,39.279826705,39.324450353,39.807437205,38.767094811,39.135441699,39.46165194,41.439195374,37.365578352,39.313107824,39.290124218,39.33272054,39.272928302,39.3260258,39.279702116,39.284812178,39.319032716,39.330851273,39.274918295,39.480181119,39.125197666,31.393279632,54.1785252,39.325131595,39.278975995,39.269249365,39.335870227,40.436235413,38.164208132,39.480355917,39.118020579,39.3017294904609,3,9
2402231,27,73,1-27-2024-073-09,9,79.63320781,79.731551052,79.738904763,79.625693054,79.470703977,79.905247977,80.269458655,79.096052286,0,157.56869802,79.443456473,79.938482651,79.798694897,79.568728882,80.243488004,79.105175696,81.867202994,77.607350608,79.834107382,79.51917032,79.260657597,79.994429535,79.85561495,79.520628843,79.218054135,80.24487525,79.715904469,79.649943495,83.342700319,76.532302045,63.808069301,120.1289993,84.243059292,75.292304956,79.518300385,79.853056692,84.664891899,74.747254633,78.629110063,80.816874554,79.681964819964,3,9
2402233,52,34,1-52-2024-034-09,9,80.277362295,80.376501037,80.383914233,80.269786752,80.113543965,80.551603,80.918759785,79.73586171,81.214678915,79.421637062,80.086076056,80.58510651,80.44418801,80.212361796,80.892579057,79.74505892,82.529428307,78.235117897,80.479886947,80.162402354,79.901798517,80.641505949,80.50156849,80.163872675,79.858850435,80.893977525,80.360727889,80.294233355,84.016860957,77.151373247,64.324213949,121.10072499,84.924502951,75.901345798,80.161525382,80.498989539,170.69949554,0,79.265142383,81.470603741,80.32651370133,12,9
2402235,76,62,1-76-2024-062-05,5,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,257.94186303,0,127.6689676,127.56038003,127.61465071,127.61465071,127.61465071,127.61465071,124.74116282,130.62364514,131.68558176,123.78786972,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,127.61465071,128.14655258,127.08714616,122.9738488,132.61945986,127.61465071,127.61465071,127.61465071,127.61465071,129.37852613,125.89822382,127.70563974,127.52379125,127.614650714474,3,9
2405617,21,137,1-21-2024-137-05,5,31.391852636,31.82714589,31.438079476,31.779768659,31.634621636,31.581424453,31.608000661,31.608000661,31.608000661,31.608000661,31.573177056,31.642901168,31.140270111,32.08999621,31.608000661,31.608000661,31.608000661,31.608000661,30.340352832,32.986194174,31.930739962,31.291720239,32.368054024,30.882822887,31.815751407,31.40294546,31.95524187,31.268224913,31.608000661,31.608000661,31.608000661,31.608000661,31.370490183,31.849135028,63.417117032,0,31.608000661,31.608000661,31.608000661,31.608000661,31.6080006612922,11,9
2402236,11,56,1-11-2024-056-03,3,87.825938745,90.960916991,88.88469554,89.900867193,89.065434402,89.688553139,89.382439759,89.396514886,89.38170989,89.397828147,89.311636433,89.465246279,83.871751116,95.711668827,89.38006613,89.399223168,89.483930631,89.304584126,95.19613025,83.272902116,91.485141115,87.44953719,0,172.25075963,92.690506321,86.07004589,92.325559508,86.70533008,89.419347726,89.360829588,90.457010533,87.648903625,88.770864234,90.01953346,89.600009889,89.184553242,89.415395377,89.362795105,89.386660416,89.392581596,89.3897343071386,8,9
2402238,82,53,1-82-2024-053-03,3,379.65283464,0,190.17226612,192.34640493,191.24856934,191.26500505,191.23720925,191.26732354,191.23564767,191.27013331,190.93563908,191.57467917,190.8471791,191.52791162,191.23213078,191.27311801,191.45435292,191.07063409,183.63571721,199.53301459,193.35798895,189.20032347,195.97280153,186.76019873,192.42700339,190.09572978,193.49716503,189.06784253,191.31617528,191.19097345,193.53629526,187.52824121,189.92871961,192.60029603,191.70270902,190.81382335,191.30771908,191.19517875,191.24623951,191.25890811,191.252816223053,1,9
2402239,82,54,1-82-2024-054-03,3,379.65283465,0,190.17226612,192.34640493,191.24856934,191.26500505,191.23720926,191.26732354,191.23564767,191.27013331,190.93563908,191.57467918,190.8471791,191.52791162,191.23213079,191.27311801,191.45435293,191.0706341,183.63571721,199.53301459,193.35798895,189.20032348,195.97280153,186.76019873,192.42700339,190.09572979,193.49716503,189.06784253,191.31617529,191.19097346,193.53629526,187.52824122,189.92871961,192.60029603,191.70270902,190.81382335,191.30771908,191.19517876,191.24623952,191.25890811,191.252816226305,1,9
2402766,27,89,1-27-2024-089-03,3,11.844035268,11.85909977,11.848166861,11.854775387,11.841195141,11.862160321,11.893059056,11.807863254,0,23.811955528,11.84482645,11.858282705,12.003927326,11.690212217,11.801287171,11.899655825,12.495983781,11.267585117,11.854862367,11.847931664,11.860776579,11.842746238,11.858757781,11.84478888,11.846329819,11.856649018,11.860212902,11.84334632,11.905243297,11.798198084,9.4666392431,16.337526974,11.858488134,11.844569919,11.841636855,11.861726367,12.19354134,11.50841182,11.905296007,11.796033835,11.8514312322575,3,9
2400296,18,8,1-18-2024-008-06,6,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,67.896533741,64.400893208,64.866968158,67.371113359,66.093016901,66.093016901,66.093016901,66.093016901,64.642464935,67.608659256,0,127.47522465,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,66.093016901,65.851762022,66.29851879,67.134580826,64.332559377,66.093016901,66.093016901,66.093016901,66.093016901,68.762310535,63.422038126,62.488112939,70.51059658,66.0930169005829,6,9
2400301,54,12,1-54-2024-012-07,7,163.65683015,163.62211996,163.59208526,163.68699301,163.5504194,163.73080008,164.39986867,162.86055761,164.56337923,162.72997349,163.77090053,163.51158214,163.76910138,163.51757699,158.86141218,168.84540704,177.89317928,152.2033662,162.37888223,164.95818307,159.94576912,166.61690769,164.17271946,163.21410318,163.42204477,163.8819809,163.64361534,163.62620091,312.74597566,0,146.89005013,185.41001239,163.52668734,163.75678987,163.5314667,163.75155955,158.77809179,169.57083979,158.06239908,170.13827698,163.639088013261,9,9
2400302,54,13,1-54-2024-013-07,7,163.65683015,163.62211996,163.59208526,163.68699301,163.5504194,163.73080008,164.39986867,162.86055761,164.56337923,162.72997349,163.77090053,163.51158214,163.76910138,163.51757699,158.86141218,168.84540704,177.89317928,152.2033662,162.37888223,164.95818307,159.94576912,166.61690769,164.17271946,163.21410318,163.42204477,163.8819809,163.64361534,163.62620091,312.74597566,0,146.89005013,185.41001239,163.52668734,163.75678987,163.5314667,163.75155955,158.77809179,169.57083979,158.06239908,170.13827698,163.639088013261,9,9
2400303,54,14,1-54-2024-014-07,7,163.65683015,163.62211996,163.59208526,163.68699301,163.5504194,163.73080008,164.39986867,162.86055761,164.56337923,162.72997349,163.77090053,163.51158214,163.76910138,163.51757699,158.86141218,168.84540704,177.89317928,152.2033662,162.37888223,164.95818307,159.94576912,166.61690769,164.17271946,163.21410318,163.42204477,163.8819809,163.64361534,163.62620091,312.74597566,0,146.89005013,185.41001239,163.52668734,163.75678987,163.5314667,163.75155955,158.77809179,169.57083979,158.06239908,170.13827698,163.639088013261,9,9
2400310,67,4,1-67-2024-004-05,5,94.062521008,99.884339348,96.467767172,97.516240649,96.439069092,97.479906591,96.989170438,96.989170438,96.989170438,96.989170438,99.106803663,94.834870987,97.694814132,96.237534962,96.989170438,96.989170438,96.989170438,96.989170438,84.013460175,113.69042888,197.10787374,0,99.065114979,94.984862195,91.773732213,103.3143724,99.78715659,94.193048278,96.989170438,96.989170438,96.989170438,96.989170438,96.260369383,97.729091399,97.297732281,96.682559503,96.989170438,96.989170438,96.989170438,96.989170438,96.9891704382482,7,9
2400311,79,11,1-79-2024-011-06,6,534.98706597,540.31826731,534.72952596,540.54130892,548.15364859,528.45566516,537.61971125,537.61971125,537.61971125,537.61971125,539.15600073,535.86587713,546.54956089,529.57192385,537.61971125,537.61971125,537.61971125,537.61971125,434.82501688,706.37663095,542.64733866,532.66356445,559.06772103,518.14706903,545.34952908,529.19816785,1111.2315036,0,537.61971125,537.61971125,537.61971125,537.61971125,533.57990133,541.72115981,539.33009735,535.92013921,537.61971125,537.61971125,537.61971125,537.61971125,537.61971125089,8,9
2400312,79,12,1-79-2024-012-05,5,117.90877972,125.20651626,120.92379183,122.23806905,120.88781836,122.19252376,121.57737864,121.57737864,121.57737864,121.57737864,124.23186362,118.876932,122.46191359,120.63519231,121.57737864,121.57737864,121.57737864,121.57737864,105.31213137,142.51265639,123.53883682,119.67645835,124.17960623,119.06494822,115.03974867,129.50611409,250.16939243,0,121.57737864,121.57737864,121.57737864,121.57737864,120.6638156,122.50488065,121.96416554,121.19303724,121.57737864,121.57737864,121.57737864,121.57737864,121.577378642075,8,9
2400313,17,8,1-17-2024-008-08,8,96.092651022,100.11444057,97.582355611,98.642943148,96.37008094,99.752775859,98.109783169,98.109783169,98.109783169,98.109783169,0,197.05830675,98.613568016,97.62569979,98.109783169,98.109783169,98.109783169,98.109783169,91.800147153,104.97189386,98.832104148,97.393703458,98.583966333,97.518314249,91.283147868,106.64453411,100.99644883,95.366184652,98.109783169,98.109783169,98.109783169,98.109783169,97.372561547,98.858253175,98.421910135,97.799629652,98.109783169,98.109783169,98.109783169,98.109783169,98.1097831692489,4,9
2400319,33,3,1-33-2024-003-07,7,340.22869026,340.1565307,340.09409111,340.2913963,340.00747132,340.38246749,341.77340442,338.57330707,342.11332902,338.30183376,340.46583292,339.92673194,340.46209264,339.93919474,330.25942241,351.01530222,369.82485447,316.41790867,337.57194475,342.93409277,332.51370865,346.38244079,341.30118044,339.30829837,339.74059133,340.6967596,340.20121778,340.16501465,325.08619892,355.60491179,305.37197453,385.45171393,339.95813437,340.43649806,339.96807026,340.42562465,330.08620638,352.52341545,0,707.40613866,340.191805857762,12,9
2400321,19,8,1-19-2024-008-05,5,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.8720747,48.460729954,48.459786411,49.872609216,49.155283359,49.155283359,49.155283359,49.155283359,47.318514757,51.107328122,50.555178345,47.834649708,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,49.155283359,0,100.89733602,47.324054804,51.158993422,49.155283359,49.155283359,49.155283359,49.155283359,50.122725404,48.213865654,48.029781914,50.556265788,49.1552833588875,9,9
2405631,62,166,1-62-2024-166-08,8,743.31770049,774.42796052,754.8412018,763.04529942,745.46373941,771.63032949,758.92107925,758.92107925,758.92107925,758.92107925,755.79535803,762.16508691,762.81807023,755.17648754,758.92107925,758.92107925,758.92107925,758.92107925,1420.2266992,0,764.50854055,753.38189682,762.58908856,754.34581451,706.11413927,824.94102328,781.25067118,737.69817282,758.92107925,758.92107925,758.92107925,758.92107925,753.21835511,764.71081445,761.33551465,756.52190931,758.92107925,758.92107925,758.92107925,758.92107925,758.921079249798,7,9
2405632,62,167,1-62-2024-167-07,7,13760.53576,13792.982267,13697.582785,13854.489893,13775.716441,13775.290194,13771.11884,13780.030599,13775.885625,13775.26375,14211.18399,13353.991883,13763.731992,13802.13837,13770.200725,13781.352611,13781.355721,13770.280962,27660.928422,0,16367.609941,11930.00223,14964.931744,12811.851129,13547.893002,14040.277202,13477.95566,14044.519625,13779.013863,13772.217945,13773.648475,13777.671207,13662.670102,13890.65089,13810.311336,13741.463955,13773.662127,13777.451944,13771.359852,13779.868886,13775.5743247765,7,9
2405633,62,168,1-62-2024-168-02,2,26.0460944,28.769072911,27.263094578,27.559407351,26.123860681,28.621095821,27.410450187,27.410450187,27.410450187,27.410450187,27.933790702,26.87743311,28.882140106,25.895128234,27.410450187,27.410450187,27.410450187,27.410450187,48.748740593,0,27.479668393,27.339010748,28.364473531,26.533508261,27.508963556,27.308387792,28.433988563,26.429496072,27.410450187,27.410450187,27.410450187,27.410450187,27.20448116,27.619561849,27.497653933,27.323797793,27.410450187,27.410450187,27.410450187,27.410450187,27.4104501869369,7,9
2405634,62,169,1-62-2024-169-02,2,26.0460944,28.769072911,27.263094578,27.559407351,26.123860681,28.621095821,27.410450187,27.410450187,27.410450187,27.410450187,27.933790702,26.87743311,28.882140106,25.895128234,27.410450187,27.410450187,27.410450187,27.410450187,48.748740593,0,27.479668393,27.339010748,28.364473531,26.533508261,27.508963556,27.308387792,28.433988563,26.429496072,27.410450187,27.410450187,27.410450187,27.410450187,27.20448116,27.619561849,27.497653933,27.323797793,27.410450187,27.410450187,27.410450187,27.410450187,27.4104501869369,7,9
2401558,79,33,1-79-2024-033-04,4,212.45946046,214.83041094,212.44415733,214.8346022,210.66415703,216.39432895,213.60444437,213.66004208,213.63339005,213.63099943,216.88528039,210.42088088,219.40576647,208.65370661,213.6143994,213.6511322,213.65739407,213.60900614,193.10111596,241.95061207,216.03183997,211.2886801,218.87309031,208.63884038,215.467721,211.8221046,436.76158507,0,213.64522231,213.61941929,213.62637217,213.63850543,212.09936656,215.19287299,214.30285633,212.96584257,213.61966565,213.64451936,213.6177117,213.64684249,213.632193597411,8,9
2401982,15,76,1-15-2024-076-04,4,0,82.951593685,41.015099638,41.47660602,40.671447496,41.777731496,41.239108097,41.249841956,41.244696436,41.244234897,41.872516039,40.624479881,42.359128563,40.283303971,41.241030047,41.24812179,41.249330725,41.239988806,37.280674652,46.711703377,41.707748299,40.792019774,42.256288523,40.280433852,41.598837815,40.895004291,42.161244053,40.399778627,41.246980808,41.2419992,41.243341544,41.245684028,40.948533309,41.545774843,41.373945583,41.115817739,41.242046764,41.246845095,41.241669528,41.247293605,41.2444654462738,1,9
2405637,60,93,1-60-2024-093-01,1,34.750978254,35.872404027,35.118019294,35.499704419,37.190728124,33.785884141,35.307830362,35.307830362,35.307830362,35.307830362,35.998082838,34.573597307,38.35146439,32.298037106,35.307830362,35.307830362,35.307830362,35.307830362,30.967805371,40.835690624,34.329688324,36.339418789,35.879233364,34.74678926,35.512320861,35.106628884,0,73.950326108,35.307830362,35.307830362,35.307830362,35.307830362,35.042518432,35.577190371,35.420158874,35.196212057,35.307830362,35.307830362,35.307830362,35.307830362,35.3078303623944,8,9
2402243,15,87,1-15-2024-087-NM2,22,0,71.419962269,35.527533282,35.964755658,34.270695827,37.094312043,35.746641283,35.742649611,35.754156204,35.735191472,35.33642938,36.219480959,35.805430945,35.762079122,35.730830037,35.759283537,35.747178328,35.742225948,37.377203377,34.483992835,35.605653795,35.902207675,43.738179401,30.463933598,32.915688948,40.215383022,35.125970157,36.346945932,35.745495609,35.743757118,35.713605135,35.779250496,36.441120133,35.156109256,36.104031007,35.379072187,35.764272708,35.725883995,35.767555489,35.722262686,35.7446223566179,1,9
2405639,60,95,1-60-2024-095-08,8,145.99290575,152.10318303,148.25620372,149.86754709,146.41440312,151.55370832,149.05752079,149.05752079,149.05752079,149.05752079,148.44360682,149.69466706,149.82291765,148.32205623,149.05752079,149.05752079,149.05752079,149.05752079,139.47133406,159.48307851,150.1549381,147.96958579,149.77794402,148.15890611,138.68586059,162.02430936,0,289.77838075,149.05752079,149.05752079,149.05752079,149.05752079,147.93746503,150.19466614,149.53173315,148.58630668,149.05752079,149.05752079,149.05752079,149.05752079,149.057520788789,8,9
2405640,77,177,1-77-2024-177-06,6,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1049.265414,995.24417743,1002.4468474,1041.1456264,1021.3940671,1021.3940671,1021.3940671,1021.3940671,998.97739979,1044.816634,1060.9526039,984.99390912,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1017.6657413,1024.5698703,2074.9805583,0,1021.3940671,1021.3940671,1021.3940671,1021.3940671,1062.6450314,980.11706082,965.68428578,1089.6628478,1021.39406710871,9,9
