CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,WHEELBASE,OAL,MAXWIDTH,CURBWT,TRACKWIDTH,OVERHANG_FRT,OVERHANG_REAR,UEW,ENG_CYL,ENG_DISP,TRANSMISSION,DRVWHEELS,ALTVEH,SUSPMODS,WEIGHTDIST,CASEWGT,PSUSTRAT,VERSION
2403379,16,99,1-16-2024-099-01,1,2,262,418,171,1037,147,86,72,146,4,1.5,1,1,0,1,99,75.8360340917396,5,9
2401965,27,63,1-27-2024-063-09,9,1,270,449,175,1199,150,87,93,140,4,1.8,2,1,0,0,60,41.2487504471852,3,9
2401965,27,63,1-27-2024-063-09,9,2,284,500,186,1712,157,102,114,148,4,2.4,2,1,0,0,57,41.2487504471852,3,9
2401424,28,39,1-28-2024-039-06,6,1,270,458,180,1327,156,93,96,156,4,2.5,1,1,0,0,60,44.5186799027896,3,9
2401424,28,39,1-28-2024-039-06,6,2,365,584,203,2408,173,100,119,190,8,5.3,2,3,0,0,59,44.5186799027896,3,9
2401424,28,39,1-28-2024-039-06,6,3,284,476,176,1546,148,85,108,999,6,3.0,9,3,9,0,60,44.5186799027896,3,9
2404621,28,141,1-28-2024-141-07,7,1,368,584,203,2081,172,96,120,180,8,5.0,2,3,0,1,58,44.330330715033,3,9
2406183,32,159,1-32-2024-159-02,2,1,260,420,180,1290,155,87,74,154,4,2.0,2,1,0,0,61,33.6745556127473,7,9
2404594,14,85,1-14-2024-085-05,5,1,278,487,183,1453,159,97,112,140,4,2.5,2,1,0,0,60,76.4230415651045,8,9
2400017,10,1,1-10-2024-001-02,2,1,256,425,178,1382,154,93,76,150,4,1.4,2,1,0,0,60,27.8730157541747,4,9
2400017,10,1,1-10-2024-001-02,2,2,256,425,178,1382,154,93,76,999,4,1.4,2,1,9,0,60,27.8730157541747,4,9
2400681,24,16,1-24-2024-016-03,3,2,295,481,202,2026,170,81,83,162,4,2.3,2,3,0,1,55,38.4626681561449,1,9
2403953,54,96,1-54-2024-096-04,4,1,269,454,184,1693,157,93,92,160,4,2.0,2,3,0,0,57,1191.31459945986,9,9
2406277,32,161,1-32-2024-161-03,3,1,266,485,176,1291,150,105,117,164,4,2.5,2,2,0,1,99,389.952264899487,7,9
2401654,17,54,1-17-2024-054-07,7,2,404,600,205,2233,180,95,101,184,6,3.6,2,1,0,0,99,364.699531711488,4,9
2401322,20,35,1-20-2024-035-06,6,1,270,469,178,1585,155,95,103,148,4,2.0,2,4,0,1,61,183.257346750518,11,9
2405281,10,103,1-10-2024-103-03,3,2,368,584,203,2081,172,96,120,170,6,2.7,2,3,0,0,58,164.007398794594,4,9
2400658,22,19,1-22-2024-019-04,4,2,267,447,180,1467,156,97,84,150,4,2.0,2,4,0,0,54,53.2870024901003,12,9
2405613,48,183,1-48-2024-183-07,7,1,287,504,200,2146,170,98,119,170,6,3.5,2,3,0,0,54,892.497919305073,12,9
2403552,77,121,1-77-2024-121-02,2,1,267,463,182,1569,157,97,99,160,4,2.5,2,4,0,0,58,83.1566199866033,9,9
2401228,73,39,1-73-2024-039-03,3,1,275,486,190,1655,159,101,111,160,4,2.5,2,4,0,0,56,23.5881329232141,3,9
2401228,73,39,1-73-2024-039-03,3,2,282,499,203,1932,168,102,114,186,6,3.5,2,4,0,0,57,23.5881329232141,3,9
2400564,48,20,1-48-2024-020-05,5,2,278,485,182,1467,159,99,109,162,4,2.5,2,1,0,0,62,80.9035530796695,12,9
2400635,32,17,1-32-2024-017-02,2,1,253,410,169,1131,146,84,74,144,4,1.5,2,1,0,0,62,9.01771538898963,7,9
2402888,15,114,1-15-2024-114-NM2,22,1,269,474,185,1745,161,103,102,999,4,2.5,2,3,9,0,56,35.5740146987417,1,9
2402752,26,77,1-26-2024-077-06,6,1,270,463,184,1550,160,93,100,155,4,2.5,2,1,0,0,57,1212.84304924603,10,9
2404375,29,61,1-29-2024-061-06,6,2,279,486,193,2035,163,96,111,182,6,3.5,2,4,0,0,55,2394.13090167698,2,9
2404953,11,148,1-11-2024-148-02,2,1,252,410,176,1497,152,85,75,134,4,2.0,2,3,0,1,59,30.7614595081659,8,9
2404953,11,148,1-11-2024-148-02,2,2,274,481,192,1642,158,102,107,156,6,3.4,2,1,0,0,62,30.7614595081659,8,9
2404707,11,143,1-11-2024-143-NM2,22,1,270,463,188,1324,156,89,104,999,4,1.5,2,1,9,0,62,2037.79059287364,8,9
2400969,62,27,1-62-2024-027-03,3,1,279,482,193,2155,160,91,112,999,6,4.0,2,3,9,0,54,347.553871052625,7,9
2400969,62,27,1-62-2024-027-03,3,2,270,463,184,1610,160,93,100,999,4,2.5,2,4,9,0,57,347.553871052625,7,9
2400969,62,27,1-62-2024-027-03,3,3,368,584,203,2130,172,96,120,999,6,3.5,2,3,9,0,58,347.553871052625,7,9
2400969,62,27,1-62-2024-027-03,3,4,283,489,183,1495,158,98,109,999,4,2.5,2,1,9,0,60,347.553871052625,7,9
2406379,11,194,1-11-2024-194-10,10,1,262,444,181,1484,155,86,95,163,4,2.3,2,1,0,0,59,1440.81092576453,8,9
2406047,12,122,1-12-2024-122-04,4,1,307,523,200,2132,171,106,111,160,4,2.5,2,4,0,0,58,331.530424264406,9,9
2400428,62,15,1-62-2024-015-03,3,1,270,464,176,1315,152,94,100,999,4,1.8,2,1,0,0,61,402.933322814975,7,9
2400428,62,15,1-62-2024-015-03,3,2,279,482,193,2111,160,91,112,164,6,4.0,2,3,0,1,54,402.933322814975,7,9
2403725,14,65,1-14-2024-065-03,3,1,283,489,183,1495,158,98,109,162,4,2.5,2,1,9,0,60,407.413518981047,8,9
2403725,14,65,1-14-2024-065-03,3,2,306,512,199,2079,175,97,111,175,6,3.3,2,2,0,0,57,407.413518981047,8,9
2402652,59,84,1-59-2024-084-02,2,1,270,464,176,1380,152,94,100,152,4,1.8,2,1,0,0,61,48.7900687173874,6,9
2401905,73,61,1-73-2024-061-05,5,1,278,487,183,1453,159,97,112,140,6,3.5,2,1,0,0,60,34.7225186472303,3,9
2401905,73,61,1-73-2024-061-05,5,2,308,514,200,2050,166,96,111,166,6,3.6,2,1,0,1,56,34.7225186472303,3,9
2405889,10,123,1-10-2024-123-05,5,1,278,477,189,1680,164,93,106,999,4,2.4,2,1,0,0,56,70.9109148980365,4,9
2403677,10,61,1-10-2024-061-03,3,1,278,487,183,1453,159,97,112,150,4,2.5,2,1,0,0,60,95.3279654203058,4,9
2403677,10,61,1-10-2024-061-03,3,2,270,454,182,1392,157,93,92,999,3,1.2,2,1,0,0,99,95.3279654203058,4,9
2403874,19,50,1-19-2024-050-08,8,1,338,542,200,1832,164,85,117,180,6,4.9,1,2,0,1,53,70.8994340810439,9,9
2402005,66,46,1-66-2024-046-09,9,1,277,484,181,1502,158,102,107,999,4,2.4,9,1,0,0,60,97.5596917228585,6,9
2405208,14,101,1-14-2024-101-07,7,1,285,484,192,1892,162,92,107,999,8,6.2,2,2,0,0,52,1927.15060026913,8,9
2403243,54,82,1-54-2024-082-03,3,1,274,487,185,1625,158,99,114,150,4,2.5,2,1,0,0,60,98.4870522809125,9,9
2402579,66,58,1-66-2024-058-09,9,1,299,512,176,1383,148,106,112,140,4,2.5,1,2,0,1,99,397.922793243727,6,9
2401583,21,29,1-21-2024-029-04,4,1,295,505,200,2317,167,96,116,999,8,5.3,2,3,9,0,99,1022.49780376156,11,9
2401583,21,29,1-21-2024-029-04,4,2,330,559,207,2268,174,102,126,999,6,3.7,2,3,9,0,99,1022.49780376156,11,9
2401583,21,29,1-21-2024-029-04,4,3,284,490,186,1527,163,95,112,999,4,2.5,2,1,9,0,60,1022.49780376156,11,9
2403103,32,107,1-32-2024-107-02,2,1,262,440,180,1444,156,91,87,160,4,2.4,2,1,0,0,59,8.16907752895326,7,9
2403103,32,107,1-32-2024-107-02,2,2,283,492,185,1400,159,97,113,165,4,1.5,2,1,0,0,59,8.16907752895326,7,9
2403174,77,109,1-77-2024-109-05,5,1,287,504,200,2146,170,98,119,160,6,3.5,2,4,0,0,54,90.6570748528622,9,9
2403174,77,109,1-77-2024-109-05,5,2,268,460,180,1399,155,96,96,150,4,1.8,2,1,0,0,61,90.6570748528622,9,9
2400844,73,27,1-73-2024-027-06,6,1,256,427,177,1523,154,94,77,999,4,1.4,2,4,9,0,60,37.0946854309253,3,9
2405095,32,143,1-32-2024-143-03,3,2,359,573,203,1870,173,96,118,999,8,5.0,9,9,0,0,58,1053.21266568161,7,9
2405682,19,81,1-19-2024-081-04,4,1,270,469,187,1649,162,99,100,160,4,1.5,2,4,0,0,57,268.390724600306,9,9
2405682,19,81,1-19-2024-081-04,4,2,286,478,184,1706,158,95,97,999,4,2.4,2,1,9,0,57,268.390724600306,9,9
2403861,67,25,1-67-2024-025-04,4,1,368,584,203,2130,172,96,120,172,6,2.7,2,3,0,0,58,469.881761761089,7,9
2403861,67,25,1-67-2024-025-04,4,2,274,487,185,1625,158,99,114,999,4,2.5,2,1,9,0,60,469.881761761089,7,9
2405072,60,76,1-60-2024-076-01,1,2,278,485,182,1467,159,99,109,148,4,2.5,2,1,0,0,62,40.1207873048432,8,9
2404402,57,123,1-57-2024-123-02,2,2,270,464,178,1290,152,97,98,140,4,1.8,2,1,0,0,61,9.69650235592079,1,9
2401752,13,46,1-13-2024-046-NM2,22,1,273,465,184,1485,158,95,98,999,4,1.5,2,1,0,0,58,2482.68938093394,7,9
2400867,20,22,1-20-2024-022-03,3,1,270,455,184,1630,160,96,91,156,4,2.5,2,4,0,0,57,107.59759588711,11,9
2403051,48,100,1-48-2024-100-08,8,1,270,441,175,9999,150,999,999,999,4,2.4,2,1,0,0,99,180.20989511901,12,9
2401176,28,32,1-28-2024-032-10,10,1,280,493,185,1468,157,100,114,142,4,2.3,2,1,0,0,61,80.5683609045318,3,9
2404757,21,110,1-21-2024-110-03,3,1,263,441,176,1423,152,88,89,156,4,2.0,2,1,0,0,56,210.450883320732,11,9
2404757,21,110,1-21-2024-110-03,3,2,270,466,188,1382,156,92,105,150,4,1.5,2,1,0,0,61,210.450883320732,11,9
2402848,60,32,1-60-2024-032-04,4,1,283,488,191,1433,160,94,112,150,4,1.5,2,1,0,0,61,1790.24671665072,8,9
2406091,32,158,1-32-2024-158-NM1,21,1,307,510,190,2041,164,88,115,999,8,4.4,2,4,0,0,54,128.080968764564,7,9
2405504,21,133,1-21-2024-133-06,6,2,278,486,185,1496,158,96,112,999,4,2.4,2,1,9,0,61,406.575940541337,11,9
2405350,15,206,1-15-2024-206-02,2,1,286,486,195,1715,169,103,97,162,4,2.0,2,4,9,0,59,15.3781496831824,1,9
2405350,15,206,1-15-2024-206-02,2,2,285,495,193,1950,166,99,111,999,6,3.5,2,4,9,0,99,15.3781496831824,1,9
2405350,15,206,1-15-2024-206-02,2,3,298,497,199,2015,172,97,103,999,4,2.0,2,4,9,0,99,15.3781496831824,1,9
2405350,15,206,1-15-2024-206-02,2,5,292,482,194,2211,163,88,102,999,6,3.6,9,9,9,0,99,15.3781496831824,1,9
2405350,15,206,1-15-2024-206-02,2,6,282,469,189,1775,162,91,96,999,4,2.0,2,4,9,0,99,15.3781496831824,1,9
2405012,81,125,1-81-2024-125-02,2,2,290,493,198,2360,166,103,101,999,6,3.0,2,4,9,0,56,20.6727672091787,8,9
2403535,76,99,1-76-2024-099-07,7,1,281,486,187,1475,162,97,108,999,4,1.6,2,1,9,0,61,437.376319256301,3,9
2404863,82,133,1-82-2024-133-10,10,1,283,477,188,1822,163,94,98,999,4,3.5,2,4,9,1,59,5129.13685209582,1,9
2402742,28,83,1-28-2024-083-03,3,1,267,440,180,1565,154,96,78,999,4,1.5,2,3,0,0,58,28.3089754479373,3,9
2402748,76,73,1-76-2024-073-10,10,1,379,604,202,3022,174,104,121,999,8,6.4,2,3,9,0,57,149.331494638173,3,9
2402748,76,73,1-76-2024-073-10,10,2,263,445,178,1425,153,97,85,999,4,2.0,2,4,0,0,59,149.331494638173,3,9
2400535,77,16,1-77-2024-016-03,3,2,268,431,177,1669,151,89,74,152,98,98.0,3,1,0,0,56,116.650917615877,9,9
2403137,28,95,1-28-2024-095-09,9,1,250,414,176,1357,148,91,73,144,4,2.0,2,4,0,0,61,34.7771381559099,3,9
2403137,28,95,1-28-2024-095-09,9,2,265,453,183,1340,154,89,99,142,4,2.0,2,1,0,0,60,34.7771381559099,3,9
2405208,14,101,1-14-2024-101-07,7,2,282,468,193,1852,166,92,94,999,6,3.5,2,2,0,0,58,1927.15060026913,8,9
2404667,23,44,1-23-2024-044-03,3,1,351,589,202,2328,174,77,162,999,8,4.6,2,2,9,0,53,7405.75351726145,5,9
2402546,25,63,1-25-2024-063-03,3,1,320,534,185,2141,157,90,124,160,6,3.8,2,3,0,0,57,215.935567447783,2,9
2406333,66,125,1-66-2024-125-09,9,1,280,484,183,1454,158,97,108,999,4,2.4,2,1,9,0,60,97.5596917228585,6,9
2400339,24,6,1-24-2024-006-08,8,1,286,501,200,2146,170,96,117,174,6,3.7,2,4,0,0,54,59.5669287216797,1,9
2400339,24,6,1-24-2024-006-08,8,2,303,510,196,1880,168,98,108,150,6,3.3,2,1,0,0,58,59.5669287216797,1,9
2403780,10,63,1-10-2024-063-03,3,1,284,488,186,1554,160,94,110,999,4,2.5,2,1,0,0,59,1732.95029492939,4,9
2403780,10,63,1-10-2024-063-03,3,2,298,494,187,1759,162,86,110,150,4,2.0,2,4,0,0,52,1732.95029492939,4,9
2406187,28,188,1-28-2024-188-07,7,1,272,478,192,1681,162,95,112,156,4,2.3,2,2,0,0,54,243.919478645917,3,9
2402720,60,30,1-60-2024-030-01,1,1,249,440,172,1169,146,85,106,140,4,1.6,2,1,0,0,59,101.909134009317,8,9
2400135,21,2,1-21-2024-002-07,7,1,270,463,188,1324,156,89,104,152,4,2.0,2,1,0,0,62,8974.81562110273,11,9
2400135,21,2,1-21-2024-002-07,7,2,365,571,202,1980,167,101,105,999,8,5.3,2,2,9,0,60,8974.81562110273,11,9
2400467,30,13,1-30-2024-013-03,3,1,292,482,194,2261,163,88,102,158,6,3.6,2,4,0,0,53,244.56972641216,10,9
2405637,60,93,1-60-2024-093-01,1,1,263,435,180,1520,155,88,86,160,6,2.7,2,1,0,0,59,35.3078303623944,8,9
2404973,21,116,1-21-2024-116-01,1,1,397,613,203,2728,174,95,119,192,8,6.4,2,3,0,1,58,21.1221156250567,11,9
2404973,21,116,1-21-2024-116-01,1,3,257,414,180,1231,158,83,73,150,4,2.0,2,1,0,0,61,21.1221156250567,11,9
2402411,54,61,1-54-2024-061-08,8,1,338,557,202,1876,167,101,118,168,8,4.8,2,4,0,0,60,161.994257211147,9,9
2404618,77,148,1-77-2024-148-10,10,1,269,457,179,1351,152,94,95,144,4,2.0,2,1,0,0,62,257.957670739438,9,9
2402743,28,84,1-28-2024-084-07,7,1,286,471,185,1823,159,90,95,152,4,2.4,2,4,0,0,56,44.330330715033,3,9
2403501,28,103,1-28-2024-103-09,9,1,270,449,175,1199,150,87,93,136,4,1.8,2,1,0,0,60,42.1140871339499,3,9
2403931,52,42,1-52-2024-042-04,4,1,281,480,190,1735,166,93,106,161,4,2.5,2,4,0,0,55,253.578816658525,12,9
2404426,12,83,1-12-2024-083-07,7,1,389,598,203,2431,174,100,108,180,8,5.3,2,3,0,1,59,1361.49270117535,9,9
2404426,12,83,1-12-2024-083-07,7,2,280,493,185,1523,157,100,114,999,4,2.4,2,1,9,0,61,1361.49270117535,9,9
2404595,14,86,1-14-2024-086-07,7,1,379,595,202,3005,175,100,116,999,6,6.7,9,9,9,1,99,4480.71858910358,8,9
2404595,14,86,1-14-2024-086-07,7,2,231,407,173,1114,151,85,91,999,4,1.4,2,2,9,0,54,4480.71858910358,8,9
2400513,15,17,1-15-2024-017-03,3,1,284,467,185,1673,159,80,104,160,4,2.0,2,4,0,0,51,20.3353299094226,1,9
2402912,13,68,1-13-2024-068-02,2,1,300,493,202,2140,168,92,102,170,4,2.0,2,1,0,0,99,18.738992513569,7,9
2402912,13,68,1-13-2024-068-02,2,2,279,489,193,1965,163,100,111,170,6,3.5,2,1,0,0,55,18.738992513569,7,9
2402912,13,68,1-13-2024-068-02,2,3,262,440,180,1444,156,91,87,999,4,2.4,2,1,9,0,59,18.738992513569,7,9
2402912,13,68,1-13-2024-068-02,2,4,283,489,183,1520,158,98,109,999,4,2.5,2,1,9,0,60,18.738992513569,7,9
2402912,13,68,1-13-2024-068-02,2,5,270,464,180,1256,154,91,104,999,4,2.0,2,1,9,0,61,18.738992513569,7,9
2404572,12,87,1-12-2024-087-03,3,1,302,521,199,2234,170,102,116,164,6,3.6,2,4,0,1,55,164.057323491007,9,9
2404140,15,164,1-15-2024-164-NM2,22,1,278,484,186,1630,159,97,110,999,6,3.5,2,1,9,0,62,26.3765495179532,1,9
2400891,31,17,1-31-2024-017-04,4,1,286,491,192,1779,164,94,112,164,6,3.6,2,1,0,0,57,222.052598299916,6,9
2402219,28,65,1-28-2024-065-09,9,1,287,487,189,2084,158,90,110,999,6,4.2,2,3,9,0,54,34.7771381559099,3,9
2402219,28,65,1-28-2024-065-09,9,2,262,458,180,1440,151,97,100,150,4,2.5,1,4,0,0,57,34.7771381559099,3,9
2405213,32,145,1-32-2024-145-09,9,2,278,485,199,2058,170,95,113,999,6,3.4,9,9,9,0,55,12242.3665920591,7,9
2404875,28,152,1-28-2024-152-10,10,1,264,460,176,1354,152,95,99,150,4,2.0,2,1,0,0,62,80.5683609045318,3,9
2404211,32,129,1-32-2024-129-03,3,1,273,465,184,1485,158,95,98,168,4,1.5,2,4,0,1,58,349.213384549016,7,9
2403524,21,72,1-21-2024-072-NM1,21,1,424,643,244,3029,182,101,118,999,8,6.0,2,2,9,0,60,9.710167648307,11,9
2403524,21,72,1-21-2024-072-NM1,21,2,279,500,190,2095,164,108,113,174,6,3.5,2,1,0,0,99,9.710167648307,11,9
2400204,54,9,1-54-2024-009-05,5,2,365,573,203,2394,174,100,108,999,8,5.3,2,3,9,0,58,144.976226836895,9,9
2403839,82,97,1-82-2024-097-03,3,1,270,469,187,1649,162,99,100,999,4,1.5,2,4,9,1,57,165.718700888288,1,9
2403839,82,97,1-82-2024-097-03,3,2,300,518,198,2004,172,95,123,150,6,3.5,2,1,0,0,55,165.718700888288,1,9
2406178,76,186,1-76-2024-186-02,2,1,262,431,176,1221,153,87,84,140,4,1.6,2,1,0,0,61,69.290638741677,3,9
2402265,73,67,1-73-2024-067-03,3,1,267,470,181,1610,154,99,104,150,4,2.4,2,4,0,0,57,23.5881329232141,3,9
2405096,32,144,1-32-2024-144-NM1,21,1,356,574,201,2202,174,102,116,168,8,4.7,2,3,0,1,57,65.0700959465246,7,9
2404334,28,135,1-28-2024-135-04,4,1,292,486,196,2336,163,90,106,168,6,3.6,2,3,0,0,53,47.851485985308,3,9
2406249,19,97,1-19-2024-097-08,8,1,262,452,182,1544,156,89,100,999,4,2.3,2,1,9,0,57,52.7407043815755,9,9
2400226,32,5,1-32-2024-005-02,2,1,295,513,201,2480,172,100,120,166,8,5.3,2,2,0,0,52,18.5720544399223,7,9
2400226,32,5,1-32-2024-005-02,2,2,305,505,191,1820,163,92,108,160,6,3.6,2,2,0,0,52,18.5720544399223,7,9
2401136,77,40,1-77-2024-040-06,6,2,283,477,184,1680,158,91,104,999,6,3.0,2,4,9,0,57,432.202486626462,9,9
2405636,60,92,1-60-2024-092-03,3,1,264,460,176,1378,152,95,99,154,4,2.0,2,1,0,0,61,225.387841771132,8,9
2405636,60,92,1-60-2024-092-03,3,2,265,459,178,1543,154,95,99,150,4,2.0,1,4,0,0,60,225.387841771132,8,9
2404308,57,119,1-57-2024-119-06,6,1,285,480,182,1744,157,86,110,999,99,2.0,9,4,9,0,55,193.221871309493,1,9
2404308,57,119,1-57-2024-119-06,6,2,357,562,190,1914,161,85,119,999,6,4.0,9,3,9,0,58,193.221871309493,1,9
2403569,57,86,1-57-2024-086-07,7,1,320,523,188,1867,149,89,115,999,6,4.0,9,9,9,0,56,1497.2275426539,1,9
2400249,22,5,1-22-2024-005-04,4,1,266,459,185,1580,161,91,101,160,4,2.0,2,4,0,0,58,191.581178145966,12,9
2401036,32,34,1-32-2024-034-NM1,21,1,261,429,178,1320,154,88,81,144,4,1.8,2,1,0,0,62,15.678814367208,7,9
2401036,32,34,1-32-2024-034-NM1,21,2,369,584,203,2134,173,96,118,999,6,3.5,2,3,0,0,58,15.678814367208,7,9
2405659,73,142,1-73-2024-142-06,6,1,270,467,180,1250,156,98,99,150,4,1.4,2,1,0,0,61,37.0946854309253,3,9
2401823,32,68,1-32-2024-068-05,5,1,331,554,201,2576,173,99,125,999,8,5.3,2,3,0,1,52,47.373478183051,7,9
2401823,32,68,1-32-2024-068-05,5,2,278,487,183,1453,159,97,112,156,4,2.5,2,1,0,0,60,47.373478183051,7,9
2402596,13,63,1-13-2024-063-03,3,1,324,539,190,2007,161,93,121,160,6,3.5,2,3,0,1,58,1105.97796358411,7,9
2400687,57,15,1-57-2024-015-02,2,1,303,505,200,2022,170,86,117,167,4,2.3,2,3,0,0,50,36.8561902184078,1,9
2402988,32,103,1-32-2024-103-03,3,1,305,508,191,2018,162,92,110,165,6,3.6,2,2,0,1,56,188.021149251295,7,9
2402988,32,103,1-32-2024-103-03,3,2,303,505,200,2022,170,86,117,999,4,2.3,2,4,9,0,50,188.021149251295,7,9
2405951,60,102,1-60-2024-102-06,6,1,290,499,196,2049,167,100,109,999,6,3.5,2,4,9,0,56,198.203515128736,8,9
2405951,60,102,1-60-2024-102-06,6,2,270,455,178,1305,157,87,99,138,4,1.8,2,1,0,1,62,198.203515128736,8,9
2406249,19,97,1-19-2024-097-08,8,2,273,483,182,1429,155,101,110,999,4,2.3,2,1,0,0,61,52.7407043815755,9,9
2406249,19,97,1-19-2024-097-08,8,3,295,502,192,1739,161,95,112,999,6,3.6,2,2,9,0,56,52.7407043815755,9,9
2402906,21,60,1-21-2024-060-04,4,2,258,455,178,1465,151,90,108,999,5,2.4,9,1,9,0,60,924.169152875547,11,9
2402488,32,87,1-32-2024-087-02,2,2,258,439,170,1218,152,83,98,150,4,1.6,2,1,0,0,61,6.60426747006496,7,9
2400496,76,11,1-76-2024-011-03,3,1,260,430,170,1235,148,91,80,999,4,1.8,2,1,0,0,60,71.5495535595937,3,9
2403722,28,114,1-28-2024-114-07,7,1,275,480,184,1543,159,101,104,156,4,2.5,2,4,0,0,59,44.330330715033,3,9
2406378,16,134,1-16-2024-134-07,7,1,266,459,185,1580,161,91,101,150,4,2.4,2,4,0,0,58,109.940533649153,5,9
2404718,28,144,1-28-2024-144-06,6,1,270,463,184,1610,160,93,100,162,4,2.5,2,4,0,0,57,44.5186799027896,3,9
2402797,77,95,1-77-2024-095-05,5,1,264,460,180,1550,155,96,100,148,4,2.5,2,4,0,0,57,90.6570748528622,9,9
2401801,14,29,1-14-2024-029-03,3,1,369,584,203,2025,173,96,118,999,6,2.7,2,2,9,0,58,228.862516808655,8,9
2401718,21,32,1-21-2024-032-NM2,22,1,355,565,200,2487,172,92,116,999,8,5.6,2,3,9,0,55,2513.96756463306,11,9
2401469,20,40,1-20-2024-040-04,4,1,281,503,185,1588,156,999,999,999,6,3.8,2,1,9,0,99,37.925684160105,11,9
2401469,20,40,1-20-2024-040-04,4,2,272,481,180,1455,156,94,115,999,4,2.4,2,1,9,0,59,37.925684160105,11,9
2401469,20,40,1-20-2024-040-04,4,3,283,489,192,1787,164,105,102,158,6,3.5,2,4,0,0,59,37.925684160105,11,9
2406046,12,121,1-12-2024-121-04,4,1,368,581,200,2402,170,98,116,999,8,5.0,2,2,9,0,56,331.530424264406,9,9
2401114,13,29,1-13-2024-029-04,4,1,278,480,189,1728,164,95,108,999,6,3.3,2,1,9,0,56,1687.8283781712,7,9
2401114,13,29,1-13-2024-029-04,4,2,283,489,192,1721,164,105,102,999,4,2.5,2,4,0,1,59,1687.8283781712,7,9
2402737,32,97,1-32-2024-097-02,2,2,281,470,192,1859,166,94,94,999,6,3.0,2,4,9,0,57,10.3756742703359,7,9
2400344,14,4,1-14-2024-004-09,9,1,302,523,200,2633,169,100,121,180,8,5.4,2,3,0,0,50,1299.85084492369,8,9
2401755,81,34,1-81-2024-034-NM1,21,1,275,489,180,1614,155,100,116,168,6,3.2,2,1,0,0,62,46.909790827141,8,9
2401423,28,38,1-28-2024-038-10,10,1,283,482,188,1826,161,99,100,156,6,3.5,2,4,0,0,58,80.5683609045318,3,9
2405345,82,151,1-82-2024-151-04,4,1,270,464,176,1315,152,94,100,999,4,2.0,9,1,9,0,61,402.139070582484,1,9
2405345,82,151,1-82-2024-151-04,4,2,271,468,183,1445,158,98,99,999,4,2.0,2,1,0,0,61,402.139070582484,1,9
2403035,81,67,1-81-2024-067-07,7,1,273,465,184,1508,158,95,98,999,4,1.5,2,1,9,0,58,4486.82633832714,8,9
2403035,81,67,1-81-2024-067-07,7,2,303,508,198,1940,172,95,110,173,6,3.5,2,1,0,0,57,4486.82633832714,8,9
2405951,60,102,1-60-2024-102-06,6,3,273,483,182,1490,155,101,110,146,6,3.0,2,1,0,0,61,198.203515128736,8,9
2405951,60,102,1-60-2024-102-06,6,4,307,519,200,2132,171,102,111,168,6,3.6,2,4,0,0,58,198.203515128736,8,9
2405951,60,102,1-60-2024-102-06,6,5,331,534,187,2048,156,91,112,999,8,4.6,2,2,9,0,56,198.203515128736,8,9
2400332,20,6,1-20-2024-006-04,4,1,283,489,183,1520,158,98,109,157,4,2.5,2,1,0,0,60,136.860096301972,11,9
2403638,15,145,1-15-2024-145-04,4,1,297,493,200,2420,168,88,108,999,8,4.4,2,4,9,0,54,86.4201636225282,1,9
2403638,15,145,1-15-2024-145-04,4,2,297,495,200,2325,168,89,109,999,8,4.4,2,4,9,0,50,86.4201636225282,1,9
2401717,21,31,1-21-2024-031-01,1,1,276,467,185,1635,158,88,103,158,4,2.0,2,1,0,0,56,117.966202199051,11,9
2402310,73,70,1-73-2024-070-06,6,1,271,468,183,1471,158,98,99,146,4,2.0,2,1,0,0,61,89.1819804751388,3,9
2402310,73,70,1-73-2024-070-06,6,2,278,485,182,1467,159,99,109,150,4,2.5,2,1,0,0,62,89.1819804751388,3,9
2402393,77,81,1-77-2024-081-06,6,2,281,486,186,1465,159,97,109,152,4,2.4,2,1,0,0,61,396.912628940669,9,9
2402061,19,30,1-19-2024-030-09,9,1,257,461,182,1562,152,102,102,140,8,4.6,2,2,0,0,99,6020.15369113235,9,9
2404966,48,162,1-48-2024-162-09,9,1,365,571,202,2397,167,101,105,176,8,5.3,2,3,0,1,60,79.3898333031441,12,9
2405986,15,232,1-15-2024-232-03,3,1,310,517,200,2457,169,89,117,999,6,3.0,2,4,9,0,48,13.757754207129,1,9
2400035,79,1,1-79-2024-001-06,6,1,324,539,190,1984,161,93,121,164,6,3.5,2,3,0,1,58,126.263816360641,8,9
2401031,31,22,1-31-2024-022-07,7,1,269,454,184,1611,157,93,92,999,4,2.5,2,1,9,0,58,230.868935151332,6,9
2405691,12,111,1-12-2024-111-06,6,1,272,473,179,1413,150,101,102,999,6,3.4,2,1,9,0,64,257.996460650317,9,9
2405691,12,111,1-12-2024-111-06,6,2,286,492,192,1998,164,95,112,164,4,2.5,2,4,0,0,57,257.996460650317,9,9
2404658,81,117,1-81-2024-117-NM1,21,1,305,504,191,1785,162,89,110,999,6,3.6,2,2,9,0,56,26.5893987350207,8,9
2404658,81,117,1-81-2024-117-NM1,21,2,285,511,190,1800,156,114,112,145,8,4.6,2,1,0,1,61,26.5893987350207,8,9
2401217,59,38,1-59-2024-038-08,8,1,312,520,173,1425,139,90,118,999,4,2.2,9,9,9,0,99,57.7250441257383,6,9
2404958,14,95,1-14-2024-095-04,4,2,257,414,180,1347,158,83,73,146,4,1.6,2,1,0,0,61,1497.44554492478,8,9
