CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EDRSUMMNO,EDREVENTNO,LFBELT,LF1STAGEDEP,LF2STAGEDEP,LFSWITCH,LFDISPOSAL,LFSIDEDEPTIME,LFCURTDEPTIME,LFPRETENDEPTIME,LFRETRACTDEPTIME,LFBUCKDEPTIME,LFTRACKPOS,LFOCCSIZE,LFOCCPOS,RFBELT,RF1STAGEDEP,RF2STAGEDEP,RFSWITCH,RFDISPOSAL,RFSIDEDEPTIME,RFCURTDEPTIME,RFPRETENDEPTIME,RFRETRACTDEPTIME,RFBUCKDEPTIME,RFTRACKPOS,RFOCCSIZE,RFOCCPOS,CASEWGT,PSUSTRAT,VERSION
2400807,25,19,1-25-2024-019-03,3,1,1,4,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,107.654306093074,2,9
2403934,82,103,1-82-2024-103-05,5,1,1,4,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,23.9814262485552,1,9
2406126,59,185,1-59-2024-185-04,4,1,1,6,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,2,7,175.956352530004,6,9
2404307,69,98,1-69-2024-098-05,5,1,1,4,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,3,7,24.1360940214581,8,9
2403798,69,81,1-69-2024-081-02,2,1,1,1,0,26.00,28.00,7,8,9995.00,28.00,3.00,3.00,3.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,28.00,3.00,3.00,3.00,7,0,7,7.43080811052425,8,9
2402558,73,78,1-73-2024-078-06,6,1,1,3,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,37.0946854309253,3,9
2404668,73,122,1-73-2024-122-06,6,1,1,1,0,10.00,9995.00,7,8,9995.00,9995.00,9.00,9.00,9.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9.00,9.00,9.00,7,0,7,82.6022392036631,3,9
2400626,76,15,1-76-2024-015-03,3,2,1,1,1,16.00,21.00,7,8,42.00,16.00,5.00,9.00,5.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,16.00,5.00,9.00,5.00,7,0,7,71.5495535595937,3,9
2401414,76,34,1-76-2024-034-03,3,1,1,1,1,29.00,31.00,7,8,9995.00,9995.00,25.00,33.00,25.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,25.00,33.00,25.00,7,0,7,71.5495535595937,3,9
2400423,77,15,1-77-2024-015-06,6,1,1,1,1,150.00,155.00,7,0,9995.00,9995.00,150.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,150.00,9997.00,9997.00,0,1,7,589.423606928976,9,9
2400554,77,18,1-77-2024-018-06,6,1,1,1,0,1325.50,1335.50,7,8,1378.50,1378.50,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,578.824092897886,9,9
2402207,60,24,1-60-2024-024-06,6,3,1,1,7,0.00,0.00,7,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,0,0.00,0.00,0,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,255.395501854437,8,9
2402160,62,55,1-62-2024-055-04,4,2,1,1,1,9.50,29.50,7,8,9997.00,9997.00,9.50,9.50,14.50,0,7,7,0,9997.00,9997.00,7,8,67.00,67.00,9997.00,9997.00,9997.00,0,7,7,1788.30992745826,7,9
2403981,19,51,1-19-2024-051-01,1,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,49.8247383260155,9,9
2406177,11,187,1-11-2024-187-03,3,2,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,199.422450532305,8,9
2400764,12,15,1-12-2024-015-05,5,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,241.497853716308,9,9
2405423,12,103,1-12-2024-103-06,6,2,1,1,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,7,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,284.683242233932,9,9
2400415,17,12,1-17-2024-012-06,6,2,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,1,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,225.176724198035,4,9
2402058,17,67,1-17-2024-067-03,3,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,56.2627107467575,4,9
2406060,17,199,1-17-2024-199-06,6,2,1,1,1,133.00,138.00,7,8,9.50,9.50,7.00,7.00,12.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9.50,9997.00,9997.00,9997.00,0,7,7,94.6332628692639,4,9
2400206,18,7,1-18-2024-007-06,6,2,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,248.39335062653,6,9
2403934,82,103,1-82-2024-103-05,5,1,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,23.9814262485552,1,9
2401326,66,28,1-66-2024-028-10,10,2,1,3,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,5,7,727.168496132888,6,9
2405139,12,101,1-12-2024-101-03,3,1,1,3,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,1,7,164.057323491007,9,9
2405301,69,131,1-69-2024-131-05,5,1,1,3,1,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,111.00,9995.00,9995.00,9997.00,9997.00,0,0,7,7.30201599951961,8,9
2404056,77,133,1-77-2024-133-02,2,1,1,10,1,9995.00,9995.00,7,8,249.50,249.50,188.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9995.00,9995.00,188.00,9997.00,9997.00,7,4,7,83.1566199866033,9,9
2405951,60,102,1-60-2024-102-06,6,3,1,3,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,1,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,198.203515128736,8,9
2401618,57,31,1-57-2024-031-03,3,1,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,507.864905147841,1,9
2401157,16,34,1-16-2024-034-06,6,2,1,4,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,444.975684448216,5,9
2402082,24,49,1-24-2024-049-05,5,2,1,2,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,29.2580280079194,1,9
2400492,25,10,1-25-2024-010-08,8,1,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,1,7,115.991726046301,2,9
2401066,26,24,1-26-2024-024-03,3,2,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,4,7,142.578004216692,10,9
2404499,12,84,1-12-2024-084-07,7,2,1,2,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,1,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,1361.49270117535,9,9
2402087,25,48,1-25-2024-048-03,3,1,1,2,1,9997.00,8888.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,139.912654997625,2,9
2401438,21,28,1-21-2024-028-03,3,2,1,4,1,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,120.932946646978,11,9
2401936,24,47,1-24-2024-047-03,3,1,1,2,7,8888.00,8888.00,7,8,8888.00,8888.00,8888.00,9997.00,9997.00,7,7,7,7,8888.00,8888.00,7,8,8888.00,8888.00,8888.00,9997.00,9997.00,7,7,7,32.3570562743358,1,9
2403495,48,112,1-48-2024-112-03,3,1,1,4,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,54.9604072040948,12,9
2402498,27,81,1-27-2024-081-04,4,2,1,4,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,41.9395991935004,3,9
2401182,22,33,1-22-2024-033-10,10,1,1,4,7,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,632.984210388483,12,9
2403981,19,51,1-19-2024-051-01,1,1,1,4,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,49.8247383260155,9,9
2400579,54,21,1-54-2024-021-10,10,1,1,2,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,297.406603751546,9,9
2401483,77,52,1-77-2024-052-03,3,1,1,2,1,95.00,215.00,7,1,619.00,619.00,95.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,619.00,619.00,95.00,9997.00,9997.00,8,4,7,88.2007524015232,9,9
2405459,16,125,1-16-2024-125-03,3,2,1,2,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,626.460170602389,5,9
2406121,81,160,1-81-2024-160-02,2,2,1,2,1,8.00,18.00,7,8,9997.00,9997.00,8.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,0,7,46.0552869114928,8,9
2404367,82,117,1-82-2024-117-04,4,1,1,2,1,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,154.217770459003,1,9
2402141,77,72,1-77-2024-072-08,8,1,1,2,0,9997.00,0.00,7,8,0.00,0.00,0.00,9997.00,9997.00,7,7,7,0,9997.00,0.00,0,8,0.00,0.00,0.00,9997.00,9997.00,7,7,7,641.186205980175,9,9
2400694,77,23,1-77-2024-023-05,5,1,1,1,0,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,0,7,90.6570748528622,9,9
2400833,77,30,1-77-2024-030-08,8,1,1,1,7,9997.00,9997.00,7,8,9995.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,1,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,128.058396831579,9,9
2403174,77,109,1-77-2024-109-05,5,1,1,1,0,9.00,35.50,7,8,32.00,32.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,90.6570748528622,9,9
2405640,77,177,1-77-2024-177-06,6,1,1,1,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1021.39406710871,9,9
2403835,29,43,1-29-2024-043-06,6,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,4,7,280.671944583498,2,9
2406389,29,113,1-29-2024-113-NM1,21,1,1,1,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,107.444469820023,2,9
2400663,30,21,1-30-2024-021-06,6,2,1,1,1,17.50,9995.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,0,9995.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1312.87881431416,10,9
2402135,30,73,1-30-2024-073-01,1,1,1,3,1,2.00,12.00,7,8,2.00,2.00,2.00,9997.00,9997.00,0,7,7,1,2.00,32.00,7,8,2.00,2.00,2.00,9997.00,9997.00,7,3,7,78.0176264802272,10,9
2402825,30,99,1-30-2024-099-03,3,2,1,1,8,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,4,7,163.896934306729,10,9
2404925,12,95,1-12-2024-095-03,3,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,164.057323491007,9,9
2403156,21,66,1-21-2024-066-05,5,1,1,2,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,33.7829758264888,11,9
2404553,48,148,1-48-2024-148-07,7,1,1,2,1,8888.00,8888.00,7,0,8888.00,8888.00,8888.00,9997.00,9997.00,7,7,7,1,8888.00,8888.00,7,0,8888.00,8888.00,8888.00,9997.00,9997.00,7,5,7,103.361334065564,12,9
2404941,17,160,1-17-2024-160-03,3,1,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,1,9997.00,9997.00,0,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,1,7,103.559829749358,4,9
2404843,28,150,1-28-2024-150-07,7,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9997.00,7,7,7,44.330330715033,3,9
2402132,31,40,1-31-2024-040-09,9,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,0,1,7,161.39423315543,6,9
2402268,31,44,1-31-2024-044-07,7,1,1,1,0,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,0,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,230.868935151332,6,9
2405958,31,128,1-31-2024-128-04,4,1,1,1,0,14.00,9995.00,7,8,9995.00,9995.00,12.00,12.00,12.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,12.00,12.00,12.00,7,0,7,277.889964841913,6,9
2405562,24,153,1-24-2024-153-05,5,1,1,1,1,9995.00,9995.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,0,9995.00,9994.00,7,8,9994.00,9994.00,9994.00,9999.00,9994.00,0,7,7,24.2721053029394,1,9
2405796,79,111,1-79-2024-111-06,6,1,1,1,1,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,8,4,7,120.772111910736,8,9
2402779,27,91,1-27-2024-091-09,9,1,1,1,1,9995.00,9995.00,7,6,45.00,45.00,45.00,9997.00,9997.00,8,8,7,0,9995.00,9995.00,7,6,9995.00,9995.00,9995.00,9997.00,9997.00,8,5,7,86.5081412566534,3,9
2404675,62,135,1-62-2024-135-05,5,2,1,1,1,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,4,7,99.0846069578782,7,9
2401787,69,32,1-69-2024-032-08,8,1,1,1,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,0,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,168.132556552678,8,9
2405541,19,77,1-19-2024-077-03,3,1,1,4,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,54.6333187648771,9,9
2400289,13,5,1-13-2024-005-03,3,2,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,1,9995.00,9995.00,0,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,5,7,411.723945645397,7,9
2405301,69,131,1-69-2024-131-05,5,1,1,4,1,30.00,9997.00,7,8,9995.00,31.00,30.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,31.00,30.00,9997.00,9997.00,0,0,7,7.30201599951961,8,9
2404471,32,132,1-32-2024-132-02,2,1,1,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,10.0130344037266,7,9
2404307,69,98,1-69-2024-098-05,5,1,1,5,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,3,7,24.1360940214581,8,9
2403515,15,140,1-15-2024-140-03,3,1,1,5,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,5,7,31.6293357429148,1,9
2401830,27,57,1-27-2024-057-06,6,1,1,3,1,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,4,7,50.9387159232509,3,9
2405508,59,163,1-59-2024-163-02,2,2,1,3,8,9995.00,9995.00,7,0,9995.00,0.00,0.00,0.00,9997.00,7,7,7,8,9995.00,9995.00,2,0,9995.00,0.00,0.00,0.00,9997.00,8,8,7,48.7900687173874,6,9
2402079,11,52,1-11-2024-052-03,3,2,1,3,1,9995.00,9997.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,9997.00,9995.00,9997.00,9997.00,0,0,7,212.616287924737,8,9
2401001,69,17,1-69-2024-017-02,2,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,17.6221452227151,8,9
2404119,14,73,1-14-2024-073-03,3,3,1,1,1,31.50,41.50,7,8,9997.00,9997.00,13.50,13.50,9997.00,0,7,7,1,31.50,181.50,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,5,7,228.411965931315,8,9
2405573,14,110,1-14-2024-110-02,2,1,1,1,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,73.7387227230028,8,9
2400043,16,1,1-16-2024-001-04,4,2,1,1,0,49.00,52.00,7,8,9997.00,9997.00,49.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,1,8,9997.00,9997.00,49.00,9997.00,9997.00,7,7,7,1184.77644929998,5,9
2400598,17,21,1-17-2024-021-03,3,2,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,60.1064786597745,4,9
2400091,73,4,1-73-2024-004-03,3,1,1,3,0,141.00,145.00,7,0,9995.00,145.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9995.00,7,8,9995.00,145.00,9995.00,9997.00,9997.00,0,0,7,59.7233547597489,3,9
2400744,76,21,1-76-2024-021-10,10,1,1,3,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,444.564676677323,3,9
2403297,77,113,1-77-2024-113-04,4,1,1,3,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,4,7,367.311932666986,9,9
2402386,82,58,1-82-2024-058-04,4,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,595.159797221277,1,9
2402563,54,66,1-54-2024-066-07,7,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,163.639088013261,9,9
2404727,27,149,1-27-2024-149-04,4,2,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,18.7495302149441,3,9
2400760,30,25,1-30-2024-025-02,2,1,1,3,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,16.2875943881497,10,9
2402184,30,76,1-30-2024-076-05,5,1,1,3,7,16.00,26.00,7,8,16.00,16.00,16.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,16.00,66.00,9995.00,9997.00,9997.00,7,7,7,41.0620689400047,10,9
2402337,24,58,1-24-2024-058-01,1,1,1,3,1,9995.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,0,7,7,0,9995.00,9997.00,7,8,9997.00,9997.00,9995.00,9997.00,9997.00,7,7,7,23.1726143074507,1,9
2400881,25,22,1-25-2024-022-06,6,1,1,3,0,9995.00,9997.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,166.243093495036,2,9
2401791,20,51,1-20-2024-051-04,4,1,1,3,1,9995.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,9995.00,9995.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,0,7,238.680467959212,11,9
2402126,21,43,1-21-2024-043-03,3,1,1,3,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,7,7,7,671.942412724886,11,9
2405858,22,177,1-22-2024-177-09,9,2,1,3,7,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,7,9997.00,9997.00,7,8,9997.00,9995.00,9997.00,9997.00,9997.00,7,7,7,137.263300510642,12,9
2403934,82,103,1-82-2024-103-05,5,1,1,5,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,7,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,23.9814262485552,1,9
2402325,12,39,1-12-2024-039-03,3,1,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,164.057323491007,9,9
2403947,67,26,1-67-2024-026-05,5,1,1,1,0,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,7,7,0,9995.00,9995.00,1,8,9995.00,9995.00,9995.00,9995.00,9995.00,7,0,7,86.1825468840406,7,9
2403170,62,86,1-62-2024-086-04,4,2,1,1,1,22.00,62.00,7,0,0.00,0.00,8.00,9997.00,9997.00,0,7,7,0,0.00,0.00,1,0,0.00,0.00,0.00,9997.00,9997.00,7,7,7,11694.744081918,7,9
2404050,62,116,1-62-2024-116-01,1,4,1,1,1,9995.00,9995.00,7,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,7,7,0,8888.00,8888.00,1,8,9995.00,9995.00,9995.00,9997.00,9997.00,7,5,7,187.399481537113,7,9
2403140,29,28,1-29-2024-028-03,3,1,1,1,1,9995.00,9995.00,7,8,12.00,12.00,12.00,9997.00,9997.00,7,7,7,1,9995.00,9995.00,0,8,250.00,9997.00,12.00,9997.00,9997.00,7,5,7,251.073895347506,2,9
2402135,30,73,1-30-2024-073-01,1,1,1,1,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,0,7,7,1,9997.00,9997.00,7,8,9997.00,9995.00,9995.00,9997.00,9997.00,7,3,7,78.0176264802272,10,9
2404653,30,159,1-30-2024-159-06,6,1,1,1,1,30.00,35.00,7,0,9997.00,39.00,9997.00,9997.00,9997.00,0,7,7,0,9997.00,9997.00,7,8,9997.00,9997.00,9997.00,9997.00,9997.00,0,0,7,514.164723333127,10,9
2405932,30,198,1-30-2024-198-03,3,1,1,1,1,9997.00,38.00,7,8,0.00,0.00,8.00,9997.00,9997.00,7,7,7,0,9997.00,0.00,1,8,56.00,56.00,0.00,9997.00,9997.00,7,7,7,184.500396636025,10,9
