CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,TIRELOC,TIREMANUF,TIREMODEL,TIRESIZE,TIRETIN,TIRETREAD,TIRERESTR,TIRESIZETYPE,CASEWGT,PSUSTRAT,VERSION
2405431,69,135,1-69-2024-135-05,5,2,RR,191,Touring DTR1,P205/55R16,01BFHB9C01924,8,0,1,16.5467329701507,8,9
2402322,12,40,1-12-2024-040-10,10,1,LF,998,Grand Sport 2,P195/65R15,48AEAR003,5,0,1,4396.75684153562,9,9
2401695,66,38,1-66-2024-038-10,10,1,LF,191,dht2,P235/75R15,Y9KP LLTX3418,6,0,1,242.389498710963,6,9
2402273,77,76,1-77-2024-076-09,9,1,LF,998,STREET-H HH11,P185/65R15,1YJAMRYLY2623,6,0,1,2444.25584064143,9,9
2402273,77,76,1-77-2024-076-09,9,1,RF,998,STREET-H HH11,P185/65R15,1YJAMRYLY2623,7,0,1,2444.25584064143,9,9
2400699,16,22,1-16-2024-022-02,2,3,LF,998,All Season,P225/65R17,1K2EJYA6V2023,7,0,1,18.740072057542,5,9
2402628,28,79,1-28-2024-079-06,6,1,LF,998,MESA A/P2,P245/70R17,U9NH 2AA 2518,6,1,1,44.5186799027896,3,9
2402628,28,79,1-28-2024-079-06,6,1,LR,998,MESA A/P2,P245/70R17,U9NH 2AA 2618,5,0,1,44.5186799027896,3,9
2402628,28,79,1-28-2024-079-06,6,1,RF,998,MESA A/P2,P245/70R17,U9NH 2AA 2518,6,0,1,44.5186799027896,3,9
2402628,28,79,1-28-2024-079-06,6,1,RR,998,MESA A/P2,P245/70R17,U9NH 2AA 2518,5,0,1,44.5186799027896,3,9
2404200,67,29,1-67-2024-029-04,4,5,RF,998,CAVALRY A/S,P185/65R15,1YCADLPCR4522,4,0,1,955.458116107281,7,9
2405823,27,180,1-27-2024-180-07,7,2,LR,998,CONFIDENCE LT-S,LT265/75R16,05YE9TBTB3222,6,0,2,63.5705010255487,3,9
2405425,12,105,1-12-2024-105-03,3,2,LF,191,All Terrain DAT1,P265/70R17,01BTBM8C02923,7,0,1,164.057323491007,9,9
2401738,33,28,1-33-2024-028-04,4,2,LF,998,4XS,P215/55R16,8EUD BMEL4620,5,0,1,61.5448384435777,12,9
2400657,21,15,1-21-2024-015-03,3,1,LF,998,lexini,P275/40R20,TBAK CH5C1223,10,0,1,177.85380592518,11,9
2400657,21,15,1-21-2024-015-03,3,1,LR,998,lexini,P275/40R20,TBAW CH5C0323,6,0,1,177.85380592518,11,9
2400657,21,15,1-21-2024-015-03,3,1,RR,998,lexini,P275/40R20,TBAW CH5C,6,0,1,177.85380592518,11,9
2400657,21,15,1-21-2024-015-03,3,1,RF,998,lexini,P275/40R20,TBAK CH5C,10,0,1,177.85380592518,11,9
2401298,22,37,1-22-2024-037-06,6,1,LR,998,lg17,P195/65R15,TBRD K85C,5,0,1,88.2065738868729,12,9
2400110,16,2,1-16-2024-002-02,2,2,LR,998,HiCountry H/T HT2,LT275/70R18,0L1NH1HTP,7,0,2,15.1092509057653,5,9
2401438,21,28,1-21-2024-028-03,3,2,RF,998,KC 2000,P215/55R17,1E6J 3D060522,5,1,1,120.932946646978,11,9
2401438,21,28,1-21-2024-028-03,3,2,RR,998,KC 2000,P215/55R17,1E6J 3D060522,4,0,1,120.932946646978,11,9
2401438,21,28,1-21-2024-028-03,3,2,LR,998,KC 2000,P215/55R17,1E6J 3D060422,5,0,1,120.932946646978,11,9
2401438,21,28,1-21-2024-028-03,3,2,LF,998,KC 2000,P215/55R17,1E6J 3D060522,6,0,1,120.932946646978,11,9
2405142,59,152,1-59-2024-152-05,5,1,LF,998,Hs266,P275/55R20,02HTHAAU3,3,0,1,53.1907731759788,6,9
2402509,26,69,1-26-2024-069-03,3,1,LF,208,DIMAX E SPORT 2,P235/45R18,03NN9ADFR0522,5,0,1,516.533434577292,10,9
2404850,27,152,1-27-2024-152-02,2,1,RF,998,LX-TWENTY,P235/40R19,1TBY2B95C2323,7,0,1,17.0270955559146,3,9
2400889,31,15,1-31-2024-015-07,7,2,LR,998,crossover,P235/60R18,1TBXPMP5C4822,7,0,1,401.711947163317,6,9
2403450,33,59,1-33-2024-059-09,9,1,LR,208,DIMAX-8,P215/65R17,TBN4 K65C1723,8,9,1,156.661747322073,12,9
2403911,82,102,1-82-2024-102-03,3,1,RR,998,SPORT,UNKNOWN,9999999999999,99,9,9,185.911346608321,1,9
2404091,17,131,1-17-2024-131-06,6,1,LF,998,ALL SEASON H/T,P275/55R20,01BP4MRF02721,6,0,1,80.5149195556731,4,9
2401008,17,32,1-17-2024-032-04,4,2,LF,998,HPZ-02,P235/40R18,076WCAUY53623,6,0,1,131.910982492372,4,9
2402680,13,65,1-13-2024-065-03,3,1,LF,998,Gtp as/02,P205/55R16,1K2LMYARA3323,6,0,1,1410.16571018734,7,9
2404681,54,106,1-54-2024-106-08,8,1,LF,191,Touring DTR1,P225/60R16,Y9JNCVHX 0822,7,0,1,161.994257211147,9,9
2402757,22,79,1-22-2024-079-01,1,1,RF,191,All terrain dat1,P245/75R16,01BTFM8C02323,11,0,1,23.1353338048251,12,9
2400152,81,7,1-81-2024-007-02,2,1,LR,998,ER 800,P215/65R17,05YF7VPTB####,2,0,1,23.5191438097523,8,9
2400152,81,7,1-81-2024-007-02,2,1,RR,998,ER 800,P215/65R17,05YF7VPTB4122,3,0,1,23.5191438097523,8,9
2405439,82,158,1-82-2024-158-05,5,1,LF,998,Kunimoto F20,P205/60R16,00KJeEAAj2823,8,1,1,23.9814262485552,1,9
2405439,82,158,1-82-2024-158-05,5,1,RF,998,Kunimoto F20,P205/60R16,00KJeEAAj2823,9,1,1,23.9814262485552,1,9
2404137,22,124,1-22-2024-124-06,6,1,LF,998,REPUTATION LUXURY TOURING,P225/65R17,1R8F5DMN11423,6,0,1,70.32612198018,12,9
2404137,22,124,1-22-2024-124-06,6,1,RF,998,REPUTATION LUXURY TOURING,P225/65R17,1R8F5DMN11423,6,0,1,70.32612198018,12,9
2404137,22,124,1-22-2024-124-06,6,1,LR,998,REPUTATION LUXURY TOURING,P225/65R17,1R8F5DMN11423,6,0,1,70.32612198018,12,9
2404137,22,124,1-22-2024-124-06,6,1,RR,998,REPUTATION LUXURY TOURING,P225/65R17,1R8F5DMN11423,6,0,1,70.32612198018,12,9
2402087,25,48,1-25-2024-048-03,3,2,LF,998,Hirace HZ2 A/S,P225/50R18,04NBkUHPc4423,7,0,1,139.912654997625,2,9
2401468,25,34,1-25-2024-034-06,6,1,LR,998,Capricorn URP,P235/40R19,1YC5PL0332223,5,0,1,52.7353531300239,2,9
2402187,17,72,1-17-2024-072-04,4,1,LR,998,TRACKSTAR UHP,P215/45R17,0459DFJ8P1321,3,0,1,252.09105770205,4,9
2402516,22,72,1-22-2024-072-07,7,2,LR,998,Open Range,LT275/65R18,1R8BWPMF13722,12,0,2,320.679448827605,12,9
2402516,22,72,1-22-2024-072-07,7,2,RR,998,Open Range,LT275/65R18,1R8BWPMF11222,12,0,2,320.679448827605,12,9
2402516,22,72,1-22-2024-072-07,7,2,RF,998,Open Range,LT275/65R18,1R8BWPMF13722,12,0,2,320.679448827605,12,9
2400103,17,3,1-17-2024-003-07,7,1,LF,998,MR-W56,P225/65R17,ADFH HFPC3716,0,0,1,1461.1053822292,4,9
2400103,17,3,1-17-2024-003-07,7,1,RF,998,MR-W56,P225/65R17,ADFH HFPC3716,0,0,1,1461.1053822292,4,9
2404651,29,69,1-29-2024-069-06,6,2,LF,998,SA1000,P265/50R20,1E6K8E04 2821,6,0,1,1794.02253682017,2,9
2404651,29,69,1-29-2024-069-06,6,2,LR,998,SA1000,P265/50R20,1E6K8E04 2821,4,0,1,1794.02253682017,2,9
2404256,57,114,1-57-2024-114-06,6,1,RR,998,hi race hz2,P225/40R18,04N7CUHPC3623,4,0,1,434.808217529321,1,9
2404256,57,114,1-57-2024-114-06,6,1,LR,998,hi race hz2,P225/40R18,04N7CUHPC3623,4,0,1,434.808217529321,1,9
2404256,57,114,1-57-2024-114-06,6,1,LF,998,hi race hz2,P225/40R18,9999999999999,4,1,1,434.808217529321,1,9
2403154,25,79,1-25-2024-079-07,7,1,RR,998,tour rs,P205/50R17,05YC 5VXT3323,1,0,1,582.419978646894,2,9
2403154,25,79,1-25-2024-079-07,7,1,RF,998,KC2000,P205/50R17,E6K4 D06 4723,2,1,1,582.419978646894,2,9
2403664,77,124,1-77-2024-124-01,1,1,LF,998,HPZ-02,P245/50R20,076A0AUY52823,7,0,1,130.400038270356,9,9
2403664,77,124,1-77-2024-124-01,1,2,LF,998,PRINX HICITY HH2 ALL SEASON,P225/55R17,04NTBHPPC2423,7,0,1,130.400038270356,9,9
2403664,77,124,1-77-2024-124-01,1,2,LR,998,PRINX HICITY HH2 ALL SEASON,P225/55R17,04NTBHPPC2922,7,0,1,130.400038270356,9,9
2403664,77,124,1-77-2024-124-01,1,2,RR,998,PRINX HICITY HH2 ALL SEASON,P225/55R17,04NTBHPPC2922,7,0,1,130.400038270356,9,9
2403664,77,124,1-77-2024-124-01,1,2,RF,998,PRINX HICITY HH2 ALL SEASON,P225/55R17,04NTBHPPC2423,6,0,1,130.400038270356,9,9
2402384,60,26,1-60-2024-026-03,3,2,LF,998,Dextero Touring,P225/70R16,Y9BN CVTX1421,3,0,1,267.027731709782,8,9
2402135,30,73,1-30-2024-073-01,1,1,LF,998,CXV Sport,P235/60R17,1YCUFW1154221,9,1,1,78.0176264802272,10,9
2403415,81,79,1-81-2024-079-02,2,2,LF,998,All-Season,P215/55R17,1K299YA6V1522,5,1,1,19.0849903848337,8,9
2404497,14,83,1-14-2024-083-03,3,2,LF,998,Aethon - HP,P205/60R16,1YCXWL0312823,5,0,1,141.407510827265,8,9
2404497,14,83,1-14-2024-083-03,3,2,LR,998,Aethon - HP,P205/60R16,1YCXWL0312823,5,0,1,141.407510827265,8,9
2404497,14,83,1-14-2024-083-03,3,2,RR,998,Aethon - HP,P205/60R16,1YCXWL0312823,5,0,1,141.407510827265,8,9
2404497,14,83,1-14-2024-083-03,3,2,RF,998,Aethon - HP,P205/60R16,1YCXWL0312823,5,0,1,141.407510827265,8,9
2403933,73,110,1-73-2024-110-06,6,1,RR,998,STREET- H HH11,P225/60R17,1YJFXRYLY,5,0,1,44.3226427386797,3,9
2400939,13,22,1-13-2024-022-09,9,1,RR,998,Touring as,P205/55R16,1K2LMYA4C,1,0,1,1432.19031127233,7,9
2401010,17,31,1-17-2024-031-09,9,2,LF,998,HPZ-01,P215/55R17,1KAVLYRL22023,5,0,1,377.724258351331,4,9
2401010,17,31,1-17-2024-031-09,9,2,LR,65,Touring,P215/55R17,1YJBKREFU,5,0,1,377.724258351331,4,9
2400275,62,11,1-62-2024-011-01,1,1,LF,998,Sport,P225/50R18,1K2KUYAE0,9,1,1,49.4790764290765,7,9
2400275,62,11,1-62-2024-011-01,1,1,LR,998,Sport,P225/50R18,1K2KUYAE01622,9,0,1,49.4790764290765,7,9
2404854,15,186,1-15-2024-186-06,6,1,RF,13,Eagle,P235/45R18,PLFu JNHr4121,8,0,1,104.289939723413,1,9
2404854,15,186,1-15-2024-186-06,6,1,LR,13,Eagle,P235/45R18,PLFu JNHr4021,8,0,1,104.289939723413,1,9
2404854,15,186,1-15-2024-186-06,6,1,RR,13,Eagle,P235/45R18,PLFu JNHr4021,8,0,1,104.289939723413,1,9
2406228,81,162,1-81-2024-162-08,8,1,RR,139,Raptor,P245/45R18,Y980 N8R2,4,0,1,355.259814660081,8,9
2406228,81,162,1-81-2024-162-08,8,1,RF,139,Raptor,P245/45R18,Y980 N8R2,4,1,1,355.259814660081,8,9
2405023,62,150,1-62-2024-150-03,3,2,RF,202,iMove Gen 3 AS,P235/40R19,CMN1 WH5 3423,4,0,1,475.642768161619,7,9
2403125,26,92,1-26-2024-092-03,3,2,LR,76,KINERGY GT,P225/50R17,9999999999999,99,0,1,146.032571117139,10,9
2403125,26,92,1-26-2024-092-03,3,2,RR,76,KINERGY GT,P225/50R17,1T7AB1BH0#419,99,0,1,146.032571117139,10,9
2403125,26,92,1-26-2024-092-03,3,2,RF,76,KINERGY GT,P225/50R17,1T7AB1BH02419,99,0,1,146.032571117139,10,9
2401774,33,30,1-33-2024-030-04,4,3,RF,59,ALL-SEASON,P205/55R16,1W20F9M240424,8,0,1,204.969070657332,12,9
2404307,69,98,1-69-2024-098-05,5,3,RF,76,Kinergy ST,P235/70R15,1BCT54NHb,5,0,1,24.1360940214581,8,9
2404307,69,98,1-69-2024-098-05,5,3,LF,76,Kinergy ST,P235/70R15,1BCT54NHb,5,0,1,24.1360940214581,8,9
2404307,69,98,1-69-2024-098-05,5,3,LR,76,Kinergy ST,P235/70R15,1BCT54NHb0722,5,0,1,24.1360940214581,8,9
2404307,69,98,1-69-2024-098-05,5,3,RR,76,Kinergy ST,P235/70R15,1BCT54NHb0722,5,0,1,24.1360940214581,8,9
2400924,26,18,1-26-2024-018-05,5,2,LR,13,ADVANTAGE T/A,P185/70R14,BFRV A711,4,1,1,43.8292003608038,10,9
2405263,81,135,1-81-2024-135-NM1,21,1,LF,99,razer mt,35X12.50R20,UY3n AB##0722,99,0,4,20.6268312285561,8,9
2405263,81,135,1-81-2024-135-NM1,21,1,RF,99,razer mt,35X12.50R20,UY3N,99,0,4,20.6268312285561,8,9
2405263,81,135,1-81-2024-135-NM1,21,1,RR,202,All country,35X12.50R20,00KXw6ANl####,99,0,4,20.6268312285561,8,9
2405263,81,135,1-81-2024-135-NM1,21,1,LR,202,All country,35X12.50R20,00KXw6ANl####,99,0,4,20.6268312285561,8,9
2401373,30,47,1-30-2024-047-03,3,2,RF,76,Kinergy,P235/60R18,00T3V1BH03123,9,0,1,249.652206693651,10,9
2401373,30,47,1-30-2024-047-03,3,2,RR,76,Kinergy,P235/60R18,00T3V1BH03123,9,0,1,249.652206693651,10,9
2401373,30,47,1-30-2024-047-03,3,2,LR,76,Kinergy,P235/60R18,00T3V1BH03123,9,0,1,249.652206693651,10,9
2402641,30,91,1-30-2024-091-03,3,1,LF,76,Dynapro HP2,P255/50R20,00TNCRTH04022,6,0,1,191.593916555459,10,9
2402641,30,91,1-30-2024-091-03,3,1,RF,76,Dynapro HP2,P255/50R20,00TNCRTH04022,6,0,1,191.593916555459,10,9
2402641,30,91,1-30-2024-091-03,3,1,RR,76,Dynapro HP2,P255/50R20,00TNCRTH04022,6,0,1,191.593916555459,10,9
2402641,30,91,1-30-2024-091-03,3,1,LR,76,Dynapro HP2,P255/50R20,00TNCRTH0,6,0,1,191.593916555459,10,9
2405996,30,201,1-30-2024-201-03,3,1,RF,182,Radial,P225/55R18,00KLFHAAJ1924,9,1,1,184.500396590299,10,9
2405996,30,201,1-30-2024-201-03,3,1,RR,99,tempor,125/70/16,2UPE,6,0,8,184.500396590299,10,9
2405996,30,201,1-30-2024-201-03,3,1,LR,182,Radial,P225/55R18,00KLFHAAJ3623,9,0,1,184.500396590299,10,9
2402160,62,55,1-62-2024-055-04,4,2,RF,116,Ridge Grappler,P275/60R20,173NU134M0624,9,1,1,1788.30992745826,7,9
2402160,62,55,1-62-2024-055-04,4,2,RR,116,Ridge Grappler,P275/60R20,173NU134M0624,10,0,1,1788.30992745826,7,9
2405890,23,48,1-23-2024-048-03,3,2,RF,59,ALL SEASON,P215/60R16,E25M AL3 0121,6,0,1,1120.10542309425,5,9
2405890,23,48,1-23-2024-048-03,3,2,LR,59,ALL SEASON,P215/60R16,E25M AL3 0121,6,0,1,1120.10542309425,5,9
2405890,23,48,1-23-2024-048-03,3,2,RR,59,ALL SEASON,P215/60R16,E25M AL3 0121,6,0,1,1120.10542309425,5,9
2406265,17,203,1-17-2024-203-02,2,2,LF,182,Radial RP18,P205/65R15,00KJDDAAJ1024,4,0,1,71.3662616428737,4,9
2406265,17,203,1-17-2024-203-02,2,2,RF,182,Radial RP18,P205/65R15,00KJDDAAJ1024,4,1,1,71.3662616428737,4,9
2406265,17,203,1-17-2024-203-02,2,2,RR,182,Radial RP18,P205/65R15,00KJDDAAJ2324,5,0,1,71.3662616428737,4,9
2406265,17,203,1-17-2024-203-02,2,2,LR,182,Radial RP18,P205/65R15,00KJDDAAJ2324,5,0,1,71.3662616428737,4,9
2400314,17,9,1-17-2024-009-03,3,1,LR,119,FP7000,P235/50R18,R85V LMVR3319,5,0,1,60.7880401010966,4,9
2400314,17,9,1-17-2024-009-03,3,1,RR,119,FP7000,P235/50R18,R85V LMVR3319,5,0,1,60.7880401010966,4,9
2402209,25,52,1-25-2024-052-03,3,2,LF,76,Kinergy GT,P235/45R18,5MN9 1BH 0123,4,0,1,72.4488725969622,2,9
2402209,25,52,1-25-2024-052-03,3,2,LR,76,Kinergy GT,P235/45R18,5MN9 1BH 4222,5,0,1,72.4488725969622,2,9
2404681,54,106,1-54-2024-106-08,8,1,LR,191,Touring DTR1,P225/60R16,Y9JNCVHX 4622,6,0,1,161.994257211147,9,9
2404681,54,106,1-54-2024-106-08,8,1,RF,191,Touring DTR1,P225/60R16,Y9JNCVHX 0722,7,0,1,161.994257211147,9,9
2404681,54,106,1-54-2024-106-08,8,1,RR,191,Touring DTR1,P225/60R16,Y9JNCVHX 0822,6,0,1,161.994257211147,9,9
2403613,14,60,1-14-2024-060-03,3,1,LF,998,4XS,P205/55R16,8E8X AMDL2323,7,0,1,280.150225012487,8,9
2403613,14,60,1-14-2024-060-03,3,1,RF,998,4XS,P205/55R16,8E8X AMDL2223,7,0,1,280.150225012487,8,9
2400802,77,26,1-77-2024-026-03,3,2,LR,65,SUV,P265/70R17,PPDK BR51,6,0,1,122.494592247471,9,9
2400802,77,26,1-77-2024-026-03,3,2,LF,65,HIGHWAY,P265/70R17,1K259YA5F,8,0,1,122.494592247471,9,9
2400802,77,26,1-77-2024-026-03,3,2,RF,65,SUV,P265/70R17,PPDK BR51,5,0,1,122.494592247471,9,9
2403358,14,55,1-14-2024-055-03,3,4,LF,998,Touring A/S,P225/65R17,1K2EJYA4C4523,7,0,1,351.984208481669,8,9
2403358,14,55,1-14-2024-055-03,3,2,LR,998,Terrain Plus,P265/60R18,15K80KCL13223,8,0,1,351.984208481669,8,9
2400161,62,8,1-62-2024-008-09,9,2,RR,998,4XS,P205/65R15,7T9L 3M413316,3,0,1,3480.57935768494,7,9
2402823,30,97,1-30-2024-097-03,3,2,LR,998,crossover,P225/65R17,1TBNUMP5C4122,7,0,1,163.896934321295,10,9
2405920,12,117,1-12-2024-117-03,3,1,LF,998,Sport Line,P195/65R15,1KATJYRL20421,2,0,1,166.734048242703,9,9
2405920,12,117,1-12-2024-117-03,3,1,LR,998,Sport Line,P195/65R15,1KATJYRL20321,4,0,1,166.734048242703,9,9
2405920,12,117,1-12-2024-117-03,3,1,RR,998,Sport Line,P195/65R15,1KATJYRL20421,3,0,1,166.734048242703,9,9
2405920,12,117,1-12-2024-117-03,3,1,RF,998,Sport Line,P195/65R15,1KATJYRL20421,2,0,1,166.734048242703,9,9
2400410,21,9,1-21-2024-009-08,8,1,LF,998,iris,P195/65R15,033JKF0022422,9,0,1,70.3079544036467,11,9
2400410,21,9,1-21-2024-009-08,8,1,RF,998,iris,P195/65R15,033JKF0022422,9,1,1,70.3079544036467,11,9
2405771,57,179,1-57-2024-179-06,6,2,RR,998,Kc 200,P205/50R17,1E6K 4D063720,4,1,1,210.079816306198,1,9
2401629,30,56,1-30-2024-056-03,3,2,LF,998,C-sport,P225/65R17,1K2EJYA8W2923,10,0,1,520.816161472832,10,9
2405139,12,101,1-12-2024-101-03,3,1,LF,998,Ecopath M/T,35X12.50R22LT,1YC53W1192222,13,0,4,164.057323491007,9,9
2404878,81,121,1-81-2024-121-02,2,2,RR,208,Dimax AS-8,P205/55R16,04NRCHPMN4223,7,0,1,29.2612564861438,8,9
2402554,14,43,1-14-2024-043-03,3,1,LF,998,Sport,P235/45R18,1K2KRYCE02623,8,1,1,129.983928112495,8,9
2402554,14,43,1-14-2024-043-03,3,1,LR,998,Sport,P235/45R18,1K2KRYCE02823,8,0,1,129.983928112495,8,9
2402554,14,43,1-14-2024-043-03,3,1,RR,998,Sport,P235/45R18,1K2KRYCE02723,8,0,1,129.983928112495,8,9
2402554,14,43,1-14-2024-043-03,3,1,RF,998,Sport,P235/45R18,1K2KRYCE02823,8,1,1,129.983928112495,8,9
2402222,14,36,1-14-2024-036-01,1,1,LF,998,ALL SEASON,P225/45R17,01N7RHPTU4822,4,1,1,108.708252778353,8,9
2402222,14,36,1-14-2024-036-01,1,1,LR,998,ALL SEASON,P225/45R17,01N7RHPTU4822,4,1,1,108.708252778353,8,9
2402222,14,36,1-14-2024-036-01,1,1,RR,998,ALL SEASON,P225/45R17,01N7RHPTU4822,4,0,1,108.708252778353,8,9
2402222,14,36,1-14-2024-036-01,1,1,RF,998,UHP,P225/45R17,02T0JAHNA2023,4,1,1,108.708252778353,8,9
2405471,31,118,1-31-2024-118-04,4,1,RF,998,LH 503,P235/45R18,TBX7 K95c2423,3,0,1,222.052598299916,6,9
2400942,21,23,1-21-2024-023-03,3,1,RF,998,hpz01+,P205/60R16,1KAUFYRL24620,5,1,1,77.564710588741,11,9
2404237,14,76,1-14-2024-076-10,10,2,LF,998,Trail Blade A/T,P245/70R16,KABX F39R4615,5,0,1,3241.72826898034,8,9
2404237,14,76,1-14-2024-076-10,10,2,LR,998,Explero PT411 A/T,P245/70R16,332205021,7,0,1,3241.72826898034,8,9
2404237,14,76,1-14-2024-076-10,10,2,RR,998,Trail Blade A/T,P245/70R16,KABX F39R4615,4,0,1,3241.72826898034,8,9
2405565,60,90,1-60-2024-090-08,8,1,LF,191,Touring dirt,P205/55R16,Y9JL CVTX4822,4,0,1,193.300886538683,8,9
2403393,21,69,1-21-2024-069-02,2,1,LF,998,Melium M/T,33X12.50R20LT,19D4682551523,16,0,4,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,1,LR,998,Melium M/T,33X12.50R20LT,19D4682550722,16,0,4,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,1,RR,998,Delium M/T,33X12.50R20LT,19D4682551523,16,0,4,11.0430466560592,11,9
2403393,21,69,1-21-2024-069-02,2,1,RF,998,Delium M/T,33X12.50R20LT,19D4682551523,17,0,4,11.0430466560592,11,9
2402729,31,55,1-31-2024-055-07,7,1,LF,998,Instinct,P205/55R16,1YJB0XELY4823,8,0,1,230.868935151332,6,9
2401235,48,42,1-48-2024-042-05,5,1,RF,998,Open Range Plus,LT275/70R18,1R8BNPME14523,13,0,2,80.9035530796695,12,9
2401235,48,42,1-48-2024-042-05,5,1,RR,998,Open Range Plus,LT275/70R18,1R8BNPME14523,12,0,2,80.9035530796695,12,9
2400275,62,11,1-62-2024-011-01,1,1,RR,998,Sport,P225/50R18,1K2KUYAE01622,7,0,1,49.4790764290765,7,9
2400275,62,11,1-62-2024-011-01,1,1,RF,998,Sport,P225/50R18,1K2KUYAE01922,7,0,1,49.4790764290765,7,9
2400346,60,7,1-60-2024-007-03,3,2,RR,998,Highway Touring,P235/75R15,1P2RYKX5C0521,5,0,1,345.48704437529,8,9
2401033,32,31,1-32-2024-031-03,3,2,RF,998,SV T-01,P275/60R20,0451HPR75####,4,0,1,207.133649393863,7,9
2401697,66,40,1-66-2024-040-10,10,2,LF,998,Country Hunter R/T,33X12.50R20LT,1UX37P3FU0120,10,0,4,242.389498710963,6,9
2405879,59,176,1-59-2024-176-02,2,1,LF,998,Hp010 plus,P215/60R16,1YCEWL230,6,0,1,48.7900687173874,6,9
2403618,81,85,1-81-2024-085-05,5,2,LF,998,h/l422,P325/65R18,EJv  KJNj0423,4,0,1,27.4895135360166,8,9
2404405,62,128,1-62-2024-128-02,2,1,LF,998,ECO,P215/55R17,483RM086,7,0,1,153.229271867661,7,9
2400521,21,12,1-21-2024-012-03,3,1,LF,998,Voyager GT,P215/55R17,TBNT KF5C1723,6,1,1,259.724843953535,11,9
2400521,21,12,1-21-2024-012-03,3,1,LR,998,Geodrive,P215/55R17,1K299YA5M3723,10,0,1,259.724843953535,11,9
2400521,21,12,1-21-2024-012-03,3,1,RF,998,Radial EK,P205/60R16,1E6H 3B024022,9,0,1,259.724843953535,11,9
2404457,60,68,1-60-2024-068-05,5,1,LF,998,Hi City,P215/55R17,04N3RHPPC3723,6,0,1,50.4726752605262,8,9
2402490,32,89,1-32-2024-089-08,8,1,RF,998,TERA HUNTER,P285/50R20,1YCMBW1033821,17,0,1,231.943348479395,7,9
2402490,32,89,1-32-2024-089-08,8,1,RR,998,MXT/HD,33X13.50R24LT,1BUW4FMAX,22,0,4,231.943348479395,7,9
2400143,12,3,1-12-2024-003-03,3,2,RF,998,Highway Terrain Plus,P235/65R17,15K81J6L12423,7,0,1,164.057323491007,9,9
2400638,19,13,1-19-2024-013-07,7,1,RF,998,Mach I,P205/55R16,1KAGbB02b2123,9,0,1,907.714709607439,9,9
2404720,28,146,1-28-2024-146-10,10,1,LF,191,ALL TERRAIN DAT1,LT265/75R16,1Y9JAM8C0,4,0,2,80.5683609045318,3,9
2404720,28,146,1-28-2024-146-10,10,1,LR,191,ALL TERRAIN DAT1,LT265/75R16,1Y9JAM8C0,9,0,2,80.5683609045318,3,9
2404720,28,146,1-28-2024-146-10,10,1,RR,191,ALL TERRAIN DAT1,LT265/75R16,1Y9JAM8C0,7,0,2,80.5683609045318,3,9
2404720,28,146,1-28-2024-146-10,10,1,RF,191,ALL TERRAIN DAT1,LT265/75R16,1Y9JAM8C0,7,0,2,80.5683609045318,3,9
2405407,54,117,1-54-2024-117-07,7,2,LF,998,CAVALRY HP,P225/50R17,1YCTBLLHP0724,6,0,1,232.539756650423,9,9
2405407,54,117,1-54-2024-117-07,7,2,LR,998,CAVALRY HP,P225/50R17,1YCTBLLHP0724,6,0,1,232.539756650423,9,9
2405407,54,117,1-54-2024-117-07,7,2,RR,998,CAVALRY HP,P225/50R17,1YCTBLLHP0724,6,0,1,232.539756650423,9,9
2405407,54,117,1-54-2024-117-07,7,2,RF,998,CAVALRY HP,P225/50R17,1YCTBLLHP0724,5,0,1,232.539756650423,9,9
2403240,32,113,1-32-2024-113-02,2,2,RF,998,CRX4000,P215/55R17,02HKH7AHJ4221,5,0,1,9.15925905441749,7,9
2401906,12,33,1-12-2024-033-10,10,1,LF,998,Eco Dynamic,P225/60R16,48X3WF096,1,0,1,4973.4993690477,9,9
2405748,10,117,1-10-2024-117-03,3,1,LF,998,Ranger 007,P245/65R17,1KAEXC27B0424,8,0,1,113.722882193099,4,9
2400532,22,13,1-22-2024-013-09,9,1,LF,998,classic 787,P205/70R15,1YCMC0PCR0617,6,0,1,36.2059290664589,12,9
2400532,22,13,1-22-2024-013-09,9,1,LR,998,classic 787,P205/70R15,1YCMC0PCR,6,0,1,36.2059290664589,12,9
2403308,48,109,1-48-2024-109-06,6,1,LF,998,City Traxx H/R,P245/45R20,045CdJE2p2121,3,0,1,93.2394399188157,12,9
2405478,28,169,1-28-2024-169-06,6,1,LF,998,Capricorn HP,P225/65R17,1YCUHL0311424,6,0,1,229.009376117751,3,9
2405478,28,169,1-28-2024-169-06,6,1,LR,998,Capricorn HP,P225/65R17,1YCUHL0311424,6,0,1,229.009376117751,3,9
2405478,28,169,1-28-2024-169-06,6,1,RR,998,Capricorn HP,P225/65R17,1YCUHL0311424,6,0,1,229.009376117751,3,9
2405478,28,169,1-28-2024-169-06,6,1,RF,998,Capricorn HP,P225/65R17,1YCUHL0311424,7,0,1,229.009376117751,3,9
2406119,62,181,1-62-2024-181-02,2,3,LF,998,Highway Terrain Plus,P245/65R17,15K15J6L14622,7,0,1,143.712548638116,7,9
2403059,13,69,1-13-2024-069-08,8,1,LR,998,Highway terrain,P275/60R20,15KW0M6L1,4,0,1,662.037483220339,7,9
